author_id,id,created_at.x,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,description,url,created_at.y,username,location,verified
277155434,1384740407884591104,2021-04-21T05:26:55.000Z,es,@BlameyEvy @Gabhiitota @elhijodelteto @karina_ol @siliconvalle @ComunesCL @danielstingo @gabrielboric @GiorgioJackson @renenaranjo @Mister_Wolf_0 @elfrente_amplio @jjcc_chile @KarolCariola Es por eso que la ley de subcontratación debe ser modificada para que ese trabajador tenga un contrato como corresponde. El problema es que eso encarece aún más la mano de obra y la evaluación del proyecto es económicamente inviable ya que el costo de edificación sería altísimo.,0,1,0,0,Себастьян,"Sebastián.
San Miguel Stgo CL Represent!","",2011-04-04T20:18:24.000Z,SJARG,"",FALSE
277155434,1384737798394109954,2021-04-21T05:16:32.000Z,es,"@BlameyEvy @Gabhiitota @elhijodelteto @karina_ol @siliconvalle @ComunesCL @danielstingo @gabrielboric @GiorgioJackson @renenaranjo @Mister_Wolf_0 @elfrente_amplio @jjcc_chile @KarolCariola Eso se cumple sí sólo sí, el contrato es bajo una remuneración fija mensual. Que, no aplica para enfierradores, carpinenteros de moldaje, ceramistas, yeseros, albañil de maquillaje de muros y fachadas, instalación de sistema EIFS, entre otros.",0,0,0,0,Себастьян,"Sebastián.
San Miguel Stgo CL Represent!","",2011-04-04T20:18:24.000Z,SJARG,"",FALSE
277155434,1384736604145729536,2021-04-21T05:11:48.000Z,es,"@BlameyEvy @Gabhiitota @elhijodelteto @karina_ol @siliconvalle @ComunesCL @danielstingo @gabrielboric @GiorgioJackson @renenaranjo @Mister_Wolf_0 @elfrente_amplio @jjcc_chile @KarolCariola Esa condición se cumple faenas asociadas a rendimientos por M2 y por Kg principalmente. 
En gasfiteria y electricidad los contratos son normales en el caso de que sea empresa externa.",0,0,0,0,Себастьян,"Sebastián.
San Miguel Stgo CL Represent!","",2011-04-04T20:18:24.000Z,SJARG,"",FALSE
277155434,1384735860558548993,2021-04-21T05:08:50.000Z,es,"@BlameyEvy @Gabhiitota @elhijodelteto @karina_ol @siliconvalle @ComunesCL @danielstingo @gabrielboric @GiorgioJackson @renenaranjo @Mister_Wolf_0 @elfrente_amplio @jjcc_chile @KarolCariola Y, la bonificación tiene un tope; es por eso que se le llama ""trato"" por que se llega un acuerdo de palabra entre el trabajador y el contratista. 
Le hacen un contrato por el mínimo pero, en la interna completan el sueldo ""por debajo"". 
""haber no imponible"".",0,1,0,0,Себастьян,"Sebastián.
San Miguel Stgo CL Represent!","",2011-04-04T20:18:24.000Z,SJARG,"",FALSE
277155434,1384732208485658633,2021-04-21T04:54:20.000Z,es,"@BlameyEvy @Gabhiitota @elhijodelteto @karina_ol @siliconvalle @ComunesCL @danielstingo @gabrielboric @GiorgioJackson @renenaranjo @Mister_Wolf_0 @elfrente_amplio @jjcc_chile @KarolCariola No señor, la bonificación no es un ""haber imponible"". Ej. Un ceramista, en obra gana $3.000 m/2 aprox. Al mes hace 270 m/2 llegando aprox a los 800 mil. Su imposición en su liquidación es por el mínimo de eso el 19% ya que ese es su haber imponible. $450.000 restant no imponen.",0,1,0,0,Себастьян,"Sebastián.
San Miguel Stgo CL Represent!","",2011-04-04T20:18:24.000Z,SJARG,"",FALSE
277155434,1384734649595875329,2021-04-21T05:04:02.000Z,es,"@BlameyEvy @Gabhiitota @elhijodelteto @karina_ol @siliconvalle @ComunesCL @danielstingo @gabrielboric @GiorgioJackson @renenaranjo @Mister_Wolf_0 @elfrente_amplio @jjcc_chile @KarolCariola Un maestro de primera contratado por la casa, gana $700.000 líquidos. Por lo que su sueldo bruto es de $700.000 + 19% en donde su sueldo bruto es $833.000 y sus imposiciones son pagadas de acuerdo a ese monto y no al mínimo. 

Es por eso que la ley de subcontratación está mal.",0,1,0,0,Себастьян,"Sebastián.
San Miguel Stgo CL Represent!","",2011-04-04T20:18:24.000Z,SJARG,"",FALSE
277155434,1384733599434432512,2021-04-21T04:59:51.000Z,es,@BlameyEvy @Gabhiitota @elhijodelteto @karina_ol @siliconvalle @ComunesCL @danielstingo @gabrielboric @GiorgioJackson @renenaranjo @Mister_Wolf_0 @elfrente_amplio @jjcc_chile @KarolCariola Ejemplo de enfierrador. Gana $250 pesos el Kg de fierro instalado. Completa un sueldo de $850.000 aprox. Imponen por el mínimo. $500.000 que no tributan.,0,2,0,0,Себастьян,"Sebastián.
San Miguel Stgo CL Represent!","",2011-04-04T20:18:24.000Z,SJARG,"",FALSE
277155434,1384733051528351744,2021-04-21T04:57:41.000Z,es,"@BlameyEvy @Gabhiitota @elhijodelteto @karina_ol @siliconvalle @ComunesCL @danielstingo @gabrielboric @GiorgioJackson @renenaranjo @Mister_Wolf_0 @elfrente_amplio @jjcc_chile @KarolCariola Mismo caso para un carpintero de moldaje. Remuneración fija mensual $1.200.000. Impone por el mínimo. 
De $350.000 se saca el 19% de salud, AFP y AFC. Los restantes $850.000 son para el bolsillo, pero no es un haber imponible.",0,1,0,0,Себастьян,"Sebastián.
San Miguel Stgo CL Represent!","",2011-04-04T20:18:24.000Z,SJARG,"",FALSE
277155434,1384722362713755649,2021-04-21T04:15:12.000Z,es,"@BlameyEvy @Gabhiitota @elhijodelteto @karina_ol @siliconvalle @ComunesCL @danielstingo @gabrielboric @GiorgioJackson @renenaranjo @Mister_Wolf_0 @elfrente_amplio @jjcc_chile @KarolCariola En cambio el maestro de la ""casa"" con un contrato con suelto fijo y no a trato, se le impone el proporcional de su sueldo. Hoy perfectamente puede estar dentro del bono sin inconveniente. 
Creo que tiene una mala percepción de quién verdaderamente respeta los derechos del obrero",0,2,0,0,Себастьян,"Sebastián.
San Miguel Stgo CL Represent!","",2011-04-04T20:18:24.000Z,SJARG,"",FALSE
277155434,1384720291121844226,2021-04-21T04:06:58.000Z,es,"@BlameyEvy @Gabhiitota @elhijodelteto @karina_ol @siliconvalle @ComunesCL @danielstingo @gabrielboric @GiorgioJackson @renenaranjo @Mister_Wolf_0 @elfrente_amplio @jjcc_chile @KarolCariola Tiene razón, sin embargo recuerde q bajo ésa modalidad, se impone por el mínimo y se completa la remuneración mediante el ""trato"".
Hoy ese maestro quizá no tenga pega y va al bono y no aplica por q impuso por el mínimo y va al IFE y no aplica por que quizá no tuvo ingreso formal",0,3,0,0,Себастьян,"Sebastián.
San Miguel Stgo CL Represent!","",2011-04-04T20:18:24.000Z,SJARG,"",FALSE
277155434,1384723129633808385,2021-04-21T04:18:15.000Z,es,"@BlameyEvy @Gabhiitota @elhijodelteto @karina_ol @siliconvalle @ComunesCL @danielstingo @gabrielboric @GiorgioJackson @renenaranjo @Mister_Wolf_0 @elfrente_amplio @jjcc_chile @KarolCariola Es más, en la gran empresa constructora, se tienen que cumplir todos los derechos del trabajador tanto de la casa como contratista ya que, por temas de dirección del trabajo, ésto debe ser ecuánime ya que no se acepta un contratista demandado ante la dirección del trabajo, por ej",0,0,0,0,Себастьян,"Sebastián.
San Miguel Stgo CL Represent!","",2011-04-04T20:18:24.000Z,SJARG,"",FALSE
2806888695,1384701652184313856,2021-04-21T02:52:55.000Z,es,@24HorasTVN @T13 @meganoticiascl @CHVNoticias @vagoilustrado @camila_vallejo @KarolCariola @Cooperativa esto no da para más #fuerapiñera ya basta mañana todo el pueblo estará en las calles esto será la lápida para este @GobiernodeChile nefasto que gobierna para los ricos https://t.co/mDgyJNcmcB,0,0,0,0,Mauricio Gomez,"","",2014-10-05T06:38:23.000Z,nino73mga,"",FALSE
3039216725,1384746195168473089,2021-04-21T05:49:54.000Z,es,"@KarolCariola No con los comunistas.
Fuera!!",0,0,1,0,Pedro Gutiérrez,"Amante del campo,sus árboles,ríos y montañas.
Adoro a mis hijos e hija.
Patriota y anticomunista.
La belleza en todas sus expresiones.","",2015-02-15T15:37:20.000Z,Gutierrez14P,"",FALSE
32159476,1384697914648416257,2021-04-21T02:38:03.000Z,und,@KarolCariola https://t.co/eZbCPyMFLF,3,0,11,0,Manuel Luis Rodríguez U.,"Pienso, luego escribo.",https://t.co/kY6dkzTSlN,2009-04-16T21:26:15.000Z,RodriguezManuel,"Punta Arenas, Magallanes,Chile",FALSE
3346018367,1384730005729595392,2021-04-21T04:45:35.000Z,es,"@karina_ol @siliconvalle @ComunesCL @danielstingo @gabrielboric @GiorgioJackson @renenaranjo @Mister_Wolf_0 @elfrente_amplio @jjcc_chile @KarolCariola No sé, pero no lo desafiaría a wue lo sea, porque estos tipejos de esfuerzan en ello",0,0,0,0,M.Consuelo Gómez M.,"Esta cuenta nació para promover las adopciones de animales rescatados, y, ahora, ñoñerías por mayor.
Lo demás... solamente porque soy humana y no unidimensional","",2015-06-25T22:10:36.000Z,ConsueloMGM,"Santiago, Chile",FALSE
3346148073,1384707409147539462,2021-04-21T03:15:47.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Cuando se sabe si el TC lo aprueba o Rechaza...,0,0,0,0,F.Casanhova10,El que tenga Hijas sabe que las Princesas existen...,"",2015-06-26T02:19:13.000Z,casanhova,"Valparaíso, Quilpue",FALSE
3403664619,1384717212859211779,2021-04-21T03:54:45.000Z,es,"@KarolCariola T C: El Piñerismo de nuevo provoca a la Ciudadanía; Pudo más la soberbia, la indolencia y el desprecio al dolor de los que más sufren los estragos sociales de la Pandemia... 
¡Chile no se merece esta tragedia! https://t.co/UvOBijTcEa",1,0,1,0,ReflexiónyLiberación,Portal Pensamiento Liberador Latinoamericano #Sociedad #IglesiaCatólica #TeologíaLiberación #Neoliberalismo  #JusticiaSocial #Chile  reflexylib@hotmail.com,http://t.co/4cw0dh04NS,2015-08-05T04:20:13.000Z,Reflex_Lib,"Santiago, Chile",FALSE
3403664619,1384711202874564610,2021-04-21T03:30:52.000Z,es,"@mariseka @cositaxrica @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile T C: El Piñerismo de nuevo provoca a la Ciudadanía; Pudo más la soberbia, la indolencia y el desprecio al dolor de los que más sufren los estragos sociales de la Pandemia... 
¡Chile no se merece esta tragedia! https://t.co/UvOBijTcEa",0,0,0,0,ReflexiónyLiberación,Portal Pensamiento Liberador Latinoamericano #Sociedad #IglesiaCatólica #TeologíaLiberación #Neoliberalismo  #JusticiaSocial #Chile  reflexylib@hotmail.com,http://t.co/4cw0dh04NS,2015-08-05T04:20:13.000Z,Reflex_Lib,"Santiago, Chile",FALSE
3554367556,1384697545558011904,2021-04-21T02:36:35.000Z,fr,@KarolCariola ⭐AllendeVive⭐1973 /2021. https://t.co/ekuIQorHcu,0,0,0,0,Morales Klartext🇩🇪Catillo🇨🇱)💓AllendeVive💓,👁No Confundes Mi Calma Con Sumision)(Im FolterLager ExKolDig Fast im Blutbad Geendet)Ab 6Jahren Actuando bajo Mis Instintos. Mis Luchas Siguen 💓AllendeVive💓.,"",2015-09-05T10:05:15.000Z,WedderWeuhoff,Chile. ,FALSE
401845864,1384743156298797058,2021-04-21T05:37:50.000Z,es,"@NamelessKingx @gabrielboric @camila_vallejo @KarolCariola @GiorgioJackson Porque así no se combate po weon ajajja seguro se acabó la desigualdad, eso no significa que no vote a favor de la rebaja parlamentaria 😪  ella la impulsó, así que Chao",0,1,0,0,Javiera Mora,"Colocolina, de Izquierda, Feminista y Futura Odontóloga. #ABORTOLIBRE 💚 #APRUEBO","",2011-10-31T05:26:26.000Z,JaavieraMora,"",FALSE
401845864,1384740887800991744,2021-04-21T05:28:49.000Z,es,"@NamelessKingx @gabrielboric @camila_vallejo @KarolCariola @GiorgioJackson Que hablai weta si ellos impulsaron la rebaja de la dieta parlamentaria, y han presentado todos los proyectos para ir en ayuda de la gente, son otros a los que no les conviene y todos sabemos quienes son",0,2,0,0,Javiera Mora,"Colocolina, de Izquierda, Feminista y Futura Odontóloga. #ABORTOLIBRE 💚 #APRUEBO","",2011-10-31T05:26:26.000Z,JaavieraMora,"",FALSE
41814472,1384714714903633922,2021-04-21T03:44:49.000Z,fi,@kingDaReloaded @KarolCariola Mansa raja.,0,0,0,0,Chiqui,Nortina/Guerrera y chucheta. El Presidente @sebastianPiñera es un Dictador. #Antofagasta.,"",2009-05-22T13:48:24.000Z,Chiqui_Antofa,Chile,FALSE
50284043,1384696771910279170,2021-04-21T02:33:31.000Z,es,@paulalbornozm @jcoulon @KarolCariola pero si el tercer retiro es lo más liberal q hay xd,0,0,1,0,Sebastián Opazo.,Odontología UDD.  MGS UDD (c). Fan del tenis y el golf. Life is good :),"",2009-06-24T11:53:49.000Z,sebaopaa,Concepción.,FALSE
51183232,1384731541591449600,2021-04-21T04:51:41.000Z,es,Bueno y que vamos a hacer? Con la intransigencia de oficialismo? #Piñera vamos a tocar solo las ollas? #DesobedienciaCivilYa #ChaoPiñera #TerceroRetiro10xCiento acusación constitucional a Piñera ya! @PamJiles @ProvosteYasna @KarolCariola @rodrigosepu @ximerincon @tv_monica #rt,0,0,0,0,Anti-patica,"#antifa, detesto a los coterráneos de la República de Fashistan. No soy comunista, es más los detesto. Soy pro justicia social, y no le creo a los políticos.","",2009-06-26T19:10:28.000Z,Rebelmisstake,"Las Condes, Chile",FALSE
549400071,1384702685488861184,2021-04-21T02:57:01.000Z,und,@Postnataldeeme1 @MaiteOrsini @KarolCariola @Nora_Cuevas @Mayafernandeza @MarcelaHernando @PepaHoffmann @aracelyleuquen @erikaoliverad @joannaperezolea @Camila_RojasV @PattyRubio13 @nonaossandon @vtroncosoh #ExtensionPostnatalDeEmergencia,0,0,0,0,Darin Osswald,"","",2012-04-09T15:33:11.000Z,darinosswald,Maipu. Chile,FALSE
56206011,1384695128057683968,2021-04-21T02:26:59.000Z,es,@Fevecris @KarolCariola Te han robado todo en tus narices sacowuea! Y adivina uno de tu ladito se va preso!!,0,0,0,0,Nelson,"""Libros!, Libros!, He aquí una palabra mágica que equivale a decir amor, amor, y que debían los pueblos pedir como piden pan...""","",2009-07-12T22:11:06.000Z,nmaureir,"",FALSE
63994633,1384719451816349697,2021-04-21T04:03:38.000Z,es,"@KarolCariola Chile no da más con este Congreso, que de honorables, nada.",0,0,1,0,Ignacio Roa 🇨🇱,"Familia, Libertad y Progreso. Inagotable buscador de lo divino entre nosotros. Vincit Qui Se Vincit.","",2009-08-08T16:29:13.000Z,IgnacioRoa,Chile,FALSE
66154855,1384712462948241412,2021-04-21T03:35:52.000Z,es,"@KarolCariola Chile con los que realmente no da más es con ustedes, niñitos irresponsables jugando al político chanta y corrupto, y para peor aprendices de tiranuelos de baja estofa.",0,0,0,0,Eduardo F Figueroa S,"Ingeniero Agrónomo Economista Agrario, Abogado,
Gerente de Agroproyectos, Computación y Asesorías Limitada","",2009-08-16T17:40:13.000Z,efigueroasalas,"Cabrero, Chile",FALSE
706847091,1384746556272807936,2021-04-21T05:51:21.000Z,es,"@DeformusBlock @FelipeNatri @jcoulon @KarolCariola Jajajajaja me encanta ese argumento de la izquierda de decir que la Concertáción era mayoría de derecha, pareciera que estos años no existió la izquierda como mayoría en el congreso tb, la izquierda siendo negacionista de sí misma, hasta en eso culpan a otros 🤣🤣🤣🤣",0,0,0,0,RedGionalista 🇨🇱,A veces opino contrario a lo que creo para que me encuentren la razón...,https://t.co/A6OlMvCui2,2013-10-09T19:59:50.000Z,RedGionalista,otro Chile,FALSE
717168050,1384698138800398337,2021-04-21T02:38:57.000Z,und,@KarolCariola #ElPeorCongresoDeLaHistoria,0,0,1,0,hector Contreras,"refundar el congreso y la justicia,","",2012-07-26T01:50:55.000Z,titin20000,"Coihueco, Chile",FALSE
721867619716964352,1384709794716598272,2021-04-21T03:25:16.000Z,es,"@KarolCariola Yo pienso que  no damos mas de uds.
Comunistas de mierda.",0,0,0,0,MoNo CoN GiLLeTTe,"Australopithecus con 4 millones de años de experiencia,  con la esperanza de evolucionar algún día a Homo-Habilis","",2016-04-18T01:07:07.000Z,uribegajardo,"",FALSE
892646658626007041,1384726115139391489,2021-04-21T04:30:07.000Z,es,@KarolCariola Chile no da más por estos marxistas... https://t.co/KkOpE43hhb,0,0,1,0,Orwellista Bot but free.,"Fútbol. Política y Gobierno. 
Justicia, cordura, excelencia, ☮️ y amor. No a la violencia.  Anticomunista acérrimo.     
            No bullshit.","",2017-08-02T07:22:02.000Z,JohnBidwell10,"",FALSE
898672451294552064,1384716228930023425,2021-04-21T03:50:50.000Z,es,"@KarolCariola No te creo el discurso, te quieres apernar en la política solamente presentando posturas polarizadas, también ustedes son parte del problema",0,0,0,0,Pablo Alvarez,"Seguir el camino, no te asegura llegar a destino...","",2017-08-18T22:26:23.000Z,pabloimpeesa,Sodor Island,FALSE
900200617,1384700469889601536,2021-04-21T02:48:13.000Z,es,@KarolCariola @connieachurra Y que esperan? Debe ser destituido. Chile no tolera mas a este gobierno fracasado.,0,0,0,0,Nicolas Yañez Leiva,"Papa de 2, Matron de profesión y corazón, APS. Salubrista, Mg en Salud Publica y Planificación Sanitaria. Docente universitario. APROBAMOS.","",2012-10-23T16:40:29.000Z,nicoyanezmatron,"",FALSE
914875734346346502,1384716204158459905,2021-04-21T03:50:44.000Z,es,@CNNChile @KarolCariola @tv_monica Clarito...lento y tono alto ...para que se escuche...Carmen te haría un queque...,0,0,0,0,jesus fernando diaz,"","",2017-10-02T15:32:27.000Z,JesusdiazUE,"",FALSE
928424094151868416,1384695157811974147,2021-04-21T02:27:06.000Z,es,@KarolCariola Bien dicho una X para  la Piraña .,0,0,0,0,Galo Sepúlveda E,Noticias Noticias Internacionales Política y Gobierno,"",2017-11-09T00:48:48.000Z,GaloSeplvedaE1,Santiago Chile ,FALSE
972967412596445190,1384706128043466753,2021-04-21T03:10:42.000Z,und,@KarolCariola 🙏👏👏👏,0,0,0,0,Vero Herreros Infante,TAROTISTA,"",2018-03-11T22:48:02.000Z,VeroHerreros,"",FALSE
981703340445716480,1384699536724033541,2021-04-21T02:44:30.000Z,es,Que tal? Cosas están pasando... a quien pueda interesar ... @mangozurdak @KarolCariola @PedroKonductaz @OscarFigueraPCV @pcv_apure https://t.co/4jVL9pxImI,2,0,1,0,JusticiaVzla,"","",2018-04-05T01:21:30.000Z,1Justiciavzla,En algun lugar del planeta,FALSE
