author_id,id,created_at.x,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,url,description,verified,created_at.y,location,username
12773642,1384714999369711616,2021-04-21T03:45:57.000Z,es,Mientras tanto Piñera de anuncia que va al TC con el tercer retiro del 10% AFP. Y el @PSChile  no ve razones para tratar de destituirlo La institucionalidad se desmorona aceleradamente y ellos/as la defienden irracionalmente. Todo x cuidar unos milloncitos de un puñado d milit... https://t.co/ZIjcBO6BBt,0,0,0,0,Terminé de decepcionarme de los partidos político,"","",FALSE,2008-01-28T05:27:47.000Z,"",cotruno
127916344,1384696803162050560,2021-04-21T02:33:38.000Z,es,@prozgan @barriobenavente @felipe_cariqueo @pada1616 @sebastianpinera @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile Más caos que ahora imposible!,0,0,0,0,Antonio Sutton,"","",FALSE,2010-03-30T16:22:20.000Z,"",Miganyan
1293140682,1384706392964096001,2021-04-21T03:11:45.000Z,es,"Es el momento de darle el golpe final al #ElPeorPresidentedelaHistoria #PineraSeAcabo pero están los amarillos de siempre....por la CTM malditas ratas....
@PSChile @PDC_Chile son una mierda...nunca más con estos CSM.",0,0,1,0,alvaro rojas,"",#Yoapruebo #fachossigandelargo,FALSE,2013-03-24T01:31:34.000Z,la serena,alvarorojasdiaz
1302364917710938113,1384726663951523842,2021-04-21T04:32:18.000Z,es,"@elmostrador hay un poco amarillo en tu comentario @PSChile  @DiputadosDC TRAIDORES DEL PUEBLO, MALDITAS RATAS!",0,0,0,0,Papalapapiri,"",El que volvió del infierno. Australopitecus.,FALSE,2020-09-05T21:56:19.000Z,"",EdoPotato
1304270718184697856,1384726223746572297,2021-04-21T04:30:33.000Z,es,"@Dani_Cicardini @sebastianpinera @GobiernodeChile @bancadaPSchile @PSChile @JS_Chile @MujeresPS @Alternativa_PS_ @MSocialistas @AbogadosPS @prensaps @PSComunica es que los diputados que hay en ejercicio son tan pencas 
tan incompetentes e irresponsables que a piñera no le quedó otra opción",0,0,0,0,María Manuela DePalma,https://t.co/gkLUejlr4d,"Ing. Informática , Especialista en IA & IOT #AprueboTooElRato #Apruebo",FALSE,2020-09-11T04:09:26.000Z,Las Condes ,treintonarocket
1310797578364243968,1384720148293115906,2021-04-21T04:06:24.000Z,es,@PSChile  son una verguenza traidores del pueblo. Siempre Allende se sintio mas apoyado por @PCCHILE2 https://t.co/oiJxcYsLKv,0,0,0,0,ClaudioAPRUEBO,"",Libertad... firmes y dignos,FALSE,2020-09-29T04:26:17.000Z,Chile,Claudio7976019E
1318999515811127296,1384750797314002944,2021-04-21T06:08:12.000Z,und,@GobiernodeChile @sebastianpinera @joseantoniokast @PCdeChile @PSChile @PPD_Chile @PDC_Chile @PRadicalcl @phumanista @elfrente_amplio @RDemocratica @la_convergencia @ComunesCL @alejandramatus @mirnaschindler @camila_vallejo @KarolCariola https://t.co/6hWTW3YNOw,0,0,1,0,#RECHACHAZO...,"",#Rechazo...A la derecha de la UDI...Hooyah.👍🦅🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱...#PajaroComunistaMeBotasteDeNuevo,FALSE,2020-10-21T19:36:20.000Z,"",kommander911
1318999515811127296,1384746725135503361,2021-04-21T05:52:01.000Z,und,@LaRedTV @mentiraslared @CNTVChile @PCdeChile @PSChile @PPD_Chile @PDC_Chile @PRadicalcl @phumanista @RDemocratica @la_convergencia @alejandramatus @mirnaschindler @Senado_Chile @Camara_cl @carmen_hertz @_belenaza https://t.co/Nooyy7NSNw,0,0,1,1,#RECHACHAZO...,"",#Rechazo...A la derecha de la UDI...Hooyah.👍🦅🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱...#PajaroComunistaMeBotasteDeNuevo,FALSE,2020-10-21T19:36:20.000Z,"",kommander911
132381412,1384693976339525634,2021-04-21T02:22:24.000Z,es,"Ya pue!! @SocialistaChile paren su webeo!!! Acciones CONCRETAS...
Acusación Constitucional...
Chile, su gente merece RESPETO!!!  #YA BASTA #RenunciaPiñera @PSChile https://t.co/32nG1soI73",0,0,3,0,Cesar Orellana,"","Alcalde de la Comuna de Freirina, Socialista (Ex CORE) Provincia del Huasco, Atacama - Chile",FALSE,2010-04-13T02:40:03.000Z,"Freirina, Región de Atacama",cesar_freirina
132381412,1384694688695955458,2021-04-21T02:25:14.000Z,es,@Morenolazo @SocialistaChile @PSChile Con razón hace tiempo no le están llegando los mensajes del pueblo!!,0,1,3,0,Cesar Orellana,"","Alcalde de la Comuna de Freirina, Socialista (Ex CORE) Provincia del Huasco, Atacama - Chile",FALSE,2010-04-13T02:40:03.000Z,"Freirina, Región de Atacama",cesar_freirina
1372912314769408005,1384714683056336896,2021-04-21T03:44:41.000Z,es,"@baradit @Alexleguleyo La bancada de tu partido de derecha @PSChile no apoyarán una posible acusación constitucional. Donde terminaste Jorgito, es bastante vergonzoso.",0,1,0,0,"TEJÓN MIELERO, A VECES FABIÁN 🔥🔥🔥🔥🔥🔥","",LA BATALLA ES RECUPERAR EL AGUA PARA TODOS!!!.,FALSE,2021-03-19T14:06:47.000Z,"",Alfredo18817684
1372912314769408005,1384720397615173637,2021-04-21T04:07:24.000Z,es,"@baradit @Alexleguleyo @PSChile Jorge, mi abuelo me enseñó que para ser un hombre de verdad debía rodearme de seres humanos libres y valientes. Muchos nos sentíamos representados con tu opinión, pero bueno, cada uno decide y asume en donde se mete. Saludos narrador.",0,1,0,0,"TEJÓN MIELERO, A VECES FABIÁN 🔥🔥🔥🔥🔥🔥","",LA BATALLA ES RECUPERAR EL AGUA PARA TODOS!!!.,FALSE,2021-03-19T14:06:47.000Z,"",Alfredo18817684
139333399,1384710606532530176,2021-04-21T03:28:29.000Z,es,"@elmostrador Basta ya de subir videos lamentando ""el error"" de @sebastianpinera y hagan algo! #AcusacionConstitucionalAPiñeraAhora @PSChile @PDC_Chile @PPD_Chile @elfrente_amplio @PRSDChile @phumanista @ComunesCL @SenadoresPPD @Camara_cl @Senado_Chile @PCdeChile @ecologistachile https://t.co/QMzDiCKH4d",3,0,2,0,Familia es Familia Chile,"",Comaterno lésbicamente a un hija discriminada x Chile con @clauditacales #FamiliaEsFamilia #NoMásLesboTransOdio #DerechosFiliativosAhora,FALSE,2010-05-02T08:14:15.000Z,"Santiago,Chile",claudiaamigo73
150252018,1384707436938997762,2021-04-21T03:15:54.000Z,es,@barriobenavente @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile Nombre y apellido de políticxs q eligen o dejan q sean electos. De eso trataba el tema de este tweet. Por eso NO da lo mismo por quien votar y SÍ tienen q 1ro IR a votar y 2do. Votar INFORMADXS.,0,0,0,0,Carmen Zamora Jopia,https://t.co/vZxFcFSODJ,"Serenense, Candidata Concejala YW-342, Gestora, Profesora y Coach, #SoyPS https://t.co/NFcMug0XHh                #LaSerena",FALSE,2010-05-31T13:26:26.000Z,"La Serena, Chile",CarmenConcejala
150252018,1384697230083436544,2021-04-21T02:35:20.000Z,es,"@barriobenavente @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile Personas individualizadas de partidos políticos, tienen NOMBRES y APELLIDOS.",0,2,0,0,Carmen Zamora Jopia,https://t.co/vZxFcFSODJ,"Serenense, Candidata Concejala YW-342, Gestora, Profesora y Coach, #SoyPS https://t.co/NFcMug0XHh                #LaSerena",FALSE,2010-05-31T13:26:26.000Z,"La Serena, Chile",CarmenConcejala
150252018,1384703037898477570,2021-04-21T02:58:25.000Z,es,"@barriobenavente @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile Aaah ok, asi no poh, ni una gracia, las rrss son para interactuar y ojalá con nombre y rostro. Bs noches @barriobenavente 😶🤔",0,0,0,0,Carmen Zamora Jopia,https://t.co/vZxFcFSODJ,"Serenense, Candidata Concejala YW-342, Gestora, Profesora y Coach, #SoyPS https://t.co/NFcMug0XHh                #LaSerena",FALSE,2010-05-31T13:26:26.000Z,"La Serena, Chile",CarmenConcejala
1599829538,1384688582363844609,2021-04-21T02:00:58.000Z,es,"@PSPenalolen @Concejalmfierro @PSChile @PScomunicacion1 @ConcejalesPaula @Mayafernandeza @ConcejalesPS @carlosmontestwt @RmMujeres @JS_Chile @jccantuarias @OORyanO1 Ajjajaja la wea penca, y todas las comunas compran carros policiales y no son de los pacos los carros, son del municipio, este tipejo no representa a peñalolen es un weon amariconao igual que tu perfil, espero que no vuelva a salir como concejal ningún aporte.",0,0,1,0,ANDRÉS MCGRAY,"","TENGO 33 DETESTO LAS DROGAS,👎NO TOMO-FUMO, ME ENOJA LA BASURA EN LA CALLE,NO VIVO EN UNA BURBUJA,💪🚶✈️🚴🏼🐱,LIBRE PENSADOR,RT LO QUE ME GUSTA,Y ME IMPORTA,",FALSE,2013-07-17T02:36:19.000Z,Osea Peñalolen  Stgo Chile,harmmcgrey
1631326796,1384705336712601602,2021-04-21T03:07:33.000Z,es,"Alguien tiene que sacar a este gobierno
A pasado 1año de esta pandemia que el parlamento lo pare !! @Camara_cl @DiputadosDC @PSChile @PCdeChile 
@Cutchile #tercerretiroMV 
@fuentesilva https://t.co/jeWnH3Gdx7",0,0,0,1,#claudina@echeverria,"","",FALSE,2013-07-29T21:44:13.000Z,"",claudinaechever
1666208414,1384711461264498688,2021-04-21T03:31:53.000Z,es,@ZurdoCritico @DiputadosDC @PDC_Chile @PSChile @ximerincon @paulanarvaezo Dejen de arrugar mejor y atinen!!!!!!!,0,0,0,0,Andrea Zuckermann Echagüe,https://t.co/pdoMrLRWph,•Mom •Actress •Arts •Gestora •Yoga 🌎♻️ •Directora Tickets: https://t.co/kKvoXFcadu •Instagram: @andyzukita,FALSE,2013-08-12T22:54:27.000Z,Los Angeles. California,andyzukita
173219997,1384706113438900225,2021-04-21T03:10:38.000Z,es,DÍGANLE ADIÓS A SUS CANDIDATURAS @PSChile y @PDC_Chile !!! https://t.co/AxkhrM0EYZ,0,0,3,0,יֵשׁוּעַ,"",Cagándola desde 1993.- 🏳️‍🌈,FALSE,2010-07-31T19:35:37.000Z,"",mr_vllr
183273981,1384693748525903872,2021-04-21T02:21:30.000Z,und,@PSChile @PPD_Chile @DiputadosDC @PRSDChile @PCdeChile #acusaciónconstitucional #AcusacionConstitucionalAPiñera https://t.co/iFPpuEvFx4,0,0,0,0,nivia plaza,"",micro-empresaria.,FALSE,2010-08-26T16:06:14.000Z,Chile,niviaoltra
189783393,1384694164479266819,2021-04-21T02:23:09.000Z,es,"@marcelodiazd @mazapan____z @elfrente_amplio El @PSChile y la @PDC_Chile ya anunciaron su tradición, a tomar en cuenta las próximas elecciones...",0,0,0,0,El_comentarista,"","#yoapruebo , comentado Twitter de otros, a veces bien a veces no...lo importante es aportar o no aportar...en realidad es comentar.",FALSE,2010-09-12T06:01:23.000Z,"chile y sus alrededores, ",FelipeVidalG
189783393,1384691252172627972,2021-04-21T02:11:35.000Z,es,"@paulanarvaezo @sebastianpinera Y que hara el @PSChile ...ahhhh nada....eso hará...nada , ni siquiera se atreven a estudiar una acusación contra el dictador...de  inmediato se unen a unos aun más traidores , la DC..",0,0,0,0,El_comentarista,"","#yoapruebo , comentado Twitter de otros, a veces bien a veces no...lo importante es aportar o no aportar...en realidad es comentar.",FALSE,2010-09-12T06:01:23.000Z,"chile y sus alrededores, ",FelipeVidalG
21333743,1384689953758748674,2021-04-21T02:06:25.000Z,es,@borroka82 Y hoy se suma el @PSChile,0,0,0,0,PaluChaud #YoApruebo,"","#YoApruebo / Madre de 3 chicas super poderosas, feminista, activista y militante. Consultora independiente.",FALSE,2009-02-19T20:09:34.000Z,"Santiago, Chile",phormazabal
2256504572,1384690811468763136,2021-04-21T02:09:50.000Z,es,Una imagen dice más que mil palabras ! @PSChile @paulanarvaezo https://t.co/3SplNr5JFe,0,0,0,0,Ivonne Donoso,"","Iquiqueña, Administradora Pública, Feminista, Madre de Doña Catalina, Idealista, ✊🏼Nacida en la Tierra de Campeones !!",FALSE,2013-12-21T13:55:20.000Z,Iquique,donoso_ivonne
2269518681,1384715961421402113,2021-04-21T03:49:46.000Z,es,Cómo deben estar revolcándose en su tumba don Salvador Allende y don Andrés Aylwin!!! @PSChile @SenadoresPS @DiputadosDC @PDC_Chile @paulanarvaezo @ximerincon https://t.co/wlt0hPtK9R,0,0,0,0,Ricardo Apruebo Contreras González,https://t.co/o3aIjskiYg,"#APRUEBO #ConvenciónConstitucional #WallmapuLibre #LicanAntai / Prevencionista d 👨🏻‍🎓 Portuario d ❤️/ Amo a Victor Jara,Violeta Parra,Gabriela Mistral 🏳️‍🌈",FALSE,2014-01-08T20:48:35.000Z,"Antofagasta, Chile",RicardoAndressc
229548650,1384725810611957761,2021-04-21T04:28:54.000Z,es,@PSChile @alvaroelizalde se que es muy probable que no lo lean... pero dense por enterado que mataron el partido y nunca más de los jamases votaré por un candidato PS. Cobardes y alineado con un poder que no ve no escucha; cómplices ! No quedan más palabras.,0,0,0,0,Bastian,"",Entrenador de fútbol profesional. Actualmente trabajando en GTI Limitada; ñuñoino y esperando que #PiñeraRenuncie,FALSE,2010-12-22T17:55:29.000Z,"",bastian__18
2302337486,1384718021684572160,2021-04-21T03:57:57.000Z,es,"@PSChile @PDC_Chile
Dsde el 19/oct, el ""presidente"" ha violado los DDHH, nos tiene hace +d un año en tque de queda, la pandemia lleva+ de 30 mil muertos, los bonos han sido burla. Avala a los militares saliendose de la constitución. Hagan un análisis más allá d sus narices😡 https://t.co/UBUShJSi9s",0,0,0,0,Andrés.,"",Soy lo que soy. ColoColino. sig Leo,FALSE,2014-01-21T02:16:08.000Z,Santiago,villegasa69
251460778,1384725729603170305,2021-04-21T04:28:35.000Z,und,@quinterosenador @Senado_Chile @PSChile @PS_LosLagos @SenadoresPS @PS_Osorno @MujeresPS @JSLosLagos @LaMega903 @RadioSago @biobio https://t.co/xj7BF3HtfN,0,0,0,0,alexis olivares c.,"","Considero Una bendición d Dios la vida, chileno c/opinión, Cristiano, 4 hijos, de la U, autodidacta, Donante, dignidad para 🇨🇱 nunca facho, ni zurdo ni momio",FALSE,2011-02-13T05:16:42.000Z,santiago chile,alexisolivaresc
255574819,1384719832172609540,2021-04-21T04:05:09.000Z,es,@DiputadosDC @PSChile @PPD_Chile @RNchile... Y ahora se seguirán haciendo los wns? https://t.co/nHhA0g9huX,0,0,0,0,Jota Fuentes #RenunciaMalditoHdP!!,"",Ateo...!!!!  Muchos tragos de Rock....!!!  Penquista!!!! Zurdo!!! #FueraPiñera #ElPeorGobiernodelaHistoria,FALSE,2011-02-21T17:02:31.000Z,"Hualpén, Chile",megajota81
2564594919,1384734468435480576,2021-04-21T05:03:19.000Z,es,@AleZooReload @PSChile Con estos weones no se puede llegar a nada. Solo le dan su apoyo a sus amigos al igual que los vendidos de la DC.,0,0,0,0,Roberto Zuñiga,"","Chileno bien nacido,  Apruebo, Colocolino, cincuentón y pobre.",FALSE,2014-05-26T03:35:32.000Z,"Maipú, Chile",raza08081969
260875843,1384703480787517441,2021-04-21T03:00:11.000Z,es,@PSChile y @PDC_Chile tienen candidatos para las elecciones?? Si no apoyan la #AcusacionConstitucionalAPiñera ninguno de sus candidatos tendrá opción. Todos a votar por el @PCdeChile!!! 💪🏻💪🏻😱 https://t.co/ge7qlHT5I4,0,0,0,0,Convención Constitucional,"",Convención Constitucional,FALSE,2011-03-04T19:58:44.000Z,"",AleApruebo
260875843,1384702830062211078,2021-04-21T02:57:35.000Z,es,Exijo #acusaciónconstitucional a @PDC_Chile @PSChile @elfrente_amplio!!! Vienen las elecciones y de esto depende que sus candidatos salgan!!! @sebastianpinera tiene Chile en la miseria!!! https://t.co/RsMmA8ZLlw,0,0,0,0,Convención Constitucional,"",Convención Constitucional,FALSE,2011-03-04T19:58:44.000Z,"",AleApruebo
2646714378,1384699871861612550,2021-04-21T02:45:50.000Z,es,"@PSChile Partido socialista.
@PDC_Chile Democracia Cristiana. 
Los Traidores de siempre.
#SinRetiroNoHayVotos https://t.co/FwB8f8VDC3",0,1,0,0,Felipe jara,"","Entrenador de yoga. Comunicador digital (CM). Jilista y cola. ¡Boom! Que se acabe $hile, pero que se acabe luego.",FALSE,2014-07-15T02:23:46.000Z,"",Felipe_cjara
32706469,1384721850207514624,2021-04-21T04:13:10.000Z,es,@paulanarvaezo Podria explicar como candidata del @PSChile por que la @bancadaPSchile se esta también equivocando de lado en la historia al no apoyar acusación dandole la espalda a los ciudadanos. Allende debe estar revolcandose en su tumba PS murió con el😞.,0,0,0,0,Gisela Saez,https://t.co/ghULpxp5l2,"Ambientalista, políticamente independiente, Amante de la Vida.",FALSE,2009-04-18T01:22:06.000Z,"",giselasaez
32706469,1384717152696127488,2021-04-21T03:54:30.000Z,es,@jara_mo @branemark1 @pepe_auth En este momento los @PDC_Chile @DiputadosDC @PSChile @bancadaPSchile por darle la espalda a la gente y no apoyar acusación.,1,0,1,0,Gisela Saez,https://t.co/ghULpxp5l2,"Ambientalista, políticamente independiente, Amante de la Vida.",FALSE,2009-04-18T01:22:06.000Z,"",giselasaez
336293379,1384697134210035712,2021-04-21T02:34:57.000Z,es,"Chile no necesita palabras, necesita acciones. #acusaciónconstitucional
#AcusacionConstitucionalAPiñeraAhora
@RDemocratica @PDC_Chile @PSChile @PRSDChile @Liberales_Chile @la_convergencia @PPD_Chile @PCdeChile @phumanista @elfrente_amplio",1,0,1,0,#apruebo #CC 🏳️‍🌈,"","Chillanense.  Católico. #catlover ... Siempre a la izquierda.
En todo amar y servir 🇨🇱🐈🏳️‍🌈",FALSE,2011-07-16T01:57:23.000Z,"Chillan, Chile",mavileslillo
353062096,1384707451459678209,2021-04-21T03:15:57.000Z,es,"Por favor @sebastianpinera ⚠️RENUNCIE⚠️ y que se forme un #GobiernoDeUnidadNacional 
No habrá legado #ElPeorPresidenteDeLaHistoria 
#Cacerolazo #estallido2021 #TercerRetiroDel10MV @PDC_Chile  @PSChile @elfrente_amplio
@PRadicalcl @RNchile @cutchile #AcusacionConstitucionalAPiñera",2,0,2,0,Imagen Sur ZAL 2021™,https://t.co/PBRTSNDMdf,"Fotógrafo, republicano, catador a domicilio de carnes, cervezas artesanales, vino y pisco sour.  protón permanente. Optimista 24/7 🍽️🍷🍻 IG: @hu_hu_hugo_zal",FALSE,2011-08-11T14:02:02.000Z,Valdivia - chile,ImagenSurZAL
383309209,1384742376443416577,2021-04-21T05:34:44.000Z,es,"Te acuerdas de este discurso @sebastianpinera, Le estás haciendo lo mismo a tú pueblo, eso si acá con la complicidad de la pseudo IZQUIERDA que no son capaces de acusarte constitucionalmente @PDC_Chile @PSChile @PPD_Chile @PRSDChile @RDemocratica @elfrente_amplio @la_convergencia https://t.co/MO9EsxNVTy",0,0,1,0,Yo APRUEBO Justo Sánchez,"","Dirigente Asociación Nacional de Funcionarios de Aduanas 
Andino de corazón, mi corazón ❤ siempre a la izquierda.",FALSE,2011-10-01T17:02:45.000Z,"Los Andes, Chile",jufesa1967
383309209,1384735641125195779,2021-04-21T05:07:58.000Z,und,"@PSChile @PCdeChile
@RDemocratica @elfrente_amplio @la_convergencia",0,0,0,0,Yo APRUEBO Justo Sánchez,"","Dirigente Asociación Nacional de Funcionarios de Aduanas 
Andino de corazón, mi corazón ❤ siempre a la izquierda.",FALSE,2011-10-01T17:02:45.000Z,"Los Andes, Chile",jufesa1967
383309209,1384721242914267136,2021-04-21T04:10:45.000Z,es,"Para la elecciones de constituyentes, gobernadores, alcaldes y concejales no se olvide que el @PDC_Chile y el @PSChile nuevamente se cuadraron con la derecha para salvar a @sebastianpinera
No vote por ningún candidato de estos partidos o patrocinados por estos partidos (hilo) https://t.co/9AkkQrmWg9",0,1,0,0,Yo APRUEBO Justo Sánchez,"","Dirigente Asociación Nacional de Funcionarios de Aduanas 
Andino de corazón, mi corazón ❤ siempre a la izquierda.",FALSE,2011-10-01T17:02:45.000Z,"Los Andes, Chile",jufesa1967
383309209,1384737113690755074,2021-04-21T05:13:49.000Z,es,"Los mismos traidores de siempre el @PDC_Chile y el @PSChile, cuando vaya a votar no se olvide de estos 2 partidos defensores de @sebastianpinera https://t.co/d0HGeniwh4",0,0,0,0,Yo APRUEBO Justo Sánchez,"","Dirigente Asociación Nacional de Funcionarios de Aduanas 
Andino de corazón, mi corazón ❤ siempre a la izquierda.",FALSE,2011-10-01T17:02:45.000Z,"Los Andes, Chile",jufesa1967
436252979,1384701380775063553,2021-04-21T02:51:50.000Z,es,@cesar_freirina @SocialistaChile @PSChile Jajaja buen sentido del humor querido amigo,0,0,1,0,Carlos Moreno,"","Libre pensador, socialista, enamorado de la vida y mi familia",FALSE,2011-12-13T23:54:42.000Z,"",Morenolazo
436252979,1384692988740259843,2021-04-21T02:18:29.000Z,es,@cesar_freirina @SocialistaChile Amigo mío ese no es la cuenta oficial del @PSChile,0,1,1,1,Carlos Moreno,"","Libre pensador, socialista, enamorado de la vida y mi familia",FALSE,2011-12-13T23:54:42.000Z,"",Morenolazo
