author_id,created_at.x,id,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,verified,created_at.y,location,name,description,url,username
103415800,2021-04-21T05:54:58.000Z,1384747468819140609,es,Así con el inconsecuente de @sebastianpinera ... Cura Gatica 😠😡🤬. https://t.co/22NJofU96C,0,0,0,0,FALSE,2010-01-09T23:35:42.000Z,Chile,Pame,🇨🇱,"",damamorticia
103415800,2021-04-21T05:59:54.000Z,1384748709880213505,es,"Sebastian Piñera es Buey, este es el año del Buey... Y cuánta razón que hay en que es obstinado, ambicioso, rígido e intolerante. #tercerretiro #vaaquedarlacagaportuculpa @sebastianpinera #Chile https://t.co/An65MlEwSb",0,0,0,0,FALSE,2010-01-09T23:35:42.000Z,Chile,Pame,🇨🇱,"",damamorticia
104060757,2021-04-21T06:04:42.000Z,1384749919144132609,es,"Cuando crees que el @GobiernodeChile ya no lo puede hacer peor, viene @sebastianpinera y acude al #TC para impedir el #terceretiro10.
¿Como puede un gobernante estar tan desconectado de la gente de su país?
Realmente da para pensar en su sanidad mental...",0,0,0,0,FALSE,2010-01-12T03:52:00.000Z,"Punta Arenas, Chile",Ruben Leuquen,#vamoscolocolo,http://t.co/tmCx648LlK,rubenleuquen
106124839,2021-04-21T06:00:35.000Z,1384748881594966018,es,"@chileconvoca @sebastianpinera #AcusacionConstitucionalAPiñeraAhora ésto es literalmente predicar con el pico en la mano!! Anda a pedirle el asiento a @BarackObama muestra el papel de mineros de nuevo, El Presidente que uniría a EEUU y China.. Kuek! Y ahora va al TC?? HASTA CUANDO HACE TODO MAL!!!!?",0,0,0,0,FALSE,2010-01-18T15:40:01.000Z,Chile,Rene Alvarez,"","",dontigre2k
1075453394,2021-04-21T06:11:56.000Z,1384751736339013635,es,Lo absurdo es que @sebastianpinera es quien ha violado reiterada la Constitución y ahora dice que la respetará... https://t.co/kMDHjtHwRr,0,0,1,0,FALSE,2013-01-10T02:23:34.000Z,Santiago de Chile,Gire a la Derecha,"Camino siempre por la derecha, anticomunísta por convicción, católico, felizmente casado, padre 4 hijos por quienes daría mi vida, patriota de cuerpo y alma","",Girealaderecha
1101163619839037441,2021-04-21T06:12:05.000Z,1384751775966711811,es,@AHSA717 @melnicksergio @gabrielboric @sebastianpinera A cualquier costo?,0,0,0,0,FALSE,2019-02-28T16:54:00.000Z,"Valparaíso, Chile",El K2K4,"...Ingeniero,  Consultor, por sobre todo,  la Justicia y el consenso, no al Dogmatismo ...,✍","",AntonioPrimero8
111072795,2021-04-21T05:52:27.000Z,1384746836934766592,es,"SE VIENE EL #paronacional @sebastianpinera MISERABLE, DESALMADO, LAS VAS A PAGAR TODITAS!!!",1,0,2,0,FALSE,2010-02-03T18:33:28.000Z,"",EL BIG GUATA,"Todos podemos pensar distinto pero de ahí a que tu pensamiento dañe al resto, la cosa es distinta. CONVERSEMOS","",tornezdh
1128851992644870145,2021-04-21T06:05:59.000Z,1384750240931135489,es,Su pueblo tiene ambre gasto hay niño presidente piñera @KarlaEnAccion @sebastianpinera sin tc dies x siento x favor https://t.co/My1YOY1zBC,0,0,0,0,FALSE,2019-05-16T02:37:42.000Z,"Lampa, Chile",Nathalia Mena Sepúlveda,este gobierno es una tristeza,"",NathaliaMenaSe1
113324773,2021-04-21T06:10:35.000Z,1384751398915649537,und,@N6Sindicato @fedeminerachile @Cutchile @CaseronesMina @supervisoresca4 @UnionPortuaria @sebastianpinera 👏👏👏🤝🤝🤝💪💪💪,0,0,0,0,FALSE,2010-02-11T11:48:35.000Z,Santiago,Juan Sin Miedo S:.F:.U:.,"","",marcelotobarc
115378467,2021-04-21T05:48:43.000Z,1384745896617840641,es,"@S_Schwartzmann @SubPrevDelito @mindefchile @MinjuDDHH @Mx_Diputados @sebastianpinera @PoderJudicialcl @katymartorell @Carabdechile Muchas gracias por tu información ,pero parece que ninguno de los antes mencionados conocen esta ley 🤬",0,0,0,0,FALSE,2010-02-18T13:27:45.000Z,viña del mar.chile,Simplemente Lo,Quiero Paz para mi país 🇨🇱 Agradecida de lo que tengo...Y de lo que no tengo también 🇨🇱❤️👠🌹🍫🍷💚💚💙💙,"",lorenacc05
1188167698125086720,2021-04-21T06:02:17.000Z,1384749308013125634,und,@Segpres @juanjoseossasc @GobiernodeChile @MaximoPavezC @sebastianpinera @MinDesarrollo @KarlaEnAccion @s_villarrealb @_alecandia @AlejandroWeberP https://t.co/pgYA4MmsK7,0,0,0,0,FALSE,2019-10-26T18:57:27.000Z,"",YO APRUEBO NUEVA CONSTITUCIÓN 💞💞,Feliz Dignidad Y  Próspera Nueva Constitución💞🌻,"",norasansur62
1188167698125086720,2021-04-21T05:57:59.000Z,1384748228562890752,es,"@Segpres @juanjoseossasc @sebastianpinera @GobiernodeChile @KarlaEnAccion @MinDesarrollo @jaimebellolio @voceriagobierno @RodrigoDelgadoM @min_interior @Min_Hacienda @rcerdan MALDITOS CTM,  PUDRANSE EN SU MIERDA",0,0,0,0,FALSE,2019-10-26T18:57:27.000Z,"",YO APRUEBO NUEVA CONSTITUCIÓN 💞💞,Feliz Dignidad Y  Próspera Nueva Constitución💞🌻,"",norasansur62
1188167698125086720,2021-04-21T05:47:24.000Z,1384745564898746368,es,"@juanjoseossasc @sebastianpinera @GobiernodeChile @MinDesarrollo @Min_Hacienda @rcerdan @KarlaEnAccion @jaimebellolio @voceriagobierno @Segpres INDECENTE CTM, NEFASTO INFELIZ",0,0,0,0,FALSE,2019-10-26T18:57:27.000Z,"",YO APRUEBO NUEVA CONSTITUCIÓN 💞💞,Feliz Dignidad Y  Próspera Nueva Constitución💞🌻,"",norasansur62
1188167698125086720,2021-04-21T05:52:57.000Z,1384746961585283074,es,@GobiernodeChile @juanjoseossasc @sebastianpinera Malditos INFELICES https://t.co/wcffJ1FaqP,0,0,0,0,FALSE,2019-10-26T18:57:27.000Z,"",YO APRUEBO NUEVA CONSTITUCIÓN 💞💞,Feliz Dignidad Y  Próspera Nueva Constitución💞🌻,"",norasansur62
1188167698125086720,2021-04-21T05:54:29.000Z,1384747345347239937,und,@cecilia47596168 @IrmaGuerreroHer @GobiernodeChile @sebastianpinera https://t.co/ecE6Pmu9c9,0,0,0,0,FALSE,2019-10-26T18:57:27.000Z,"",YO APRUEBO NUEVA CONSTITUCIÓN 💞💞,Feliz Dignidad Y  Próspera Nueva Constitución💞🌻,"",norasansur62
1188167698125086720,2021-04-21T05:51:34.000Z,1384746610731765767,it,@juanjoseossasc @GobiernodeChile @sebastianpinera @MaximoPavezC @CIyT_gob @Segpres @min_interior @RodrigoDelgadoM @DptoExtranjeria @Gob_Interior Bastardo sin gloria,0,0,0,0,FALSE,2019-10-26T18:57:27.000Z,"",YO APRUEBO NUEVA CONSTITUCIÓN 💞💞,Feliz Dignidad Y  Próspera Nueva Constitución💞🌻,"",norasansur62
1188233316484440064,2021-04-21T06:07:46.000Z,1384750689512001537,und,@sebastianpinera https://t.co/91gkt4fc08,0,0,0,0,FALSE,2019-10-26T23:18:01.000Z,"",apoyen al nuevo alcalde de lampa,Ok,"",rodrigo80201696
1189752807794073600,2021-04-21T06:11:54.000Z,1384751731385507840,es,"@renaarayaday3 @N6Sindicato @CsarAntoniovar3 @fedeminerachile @Cutchile @CaseronesMina @supervisoresca4 @UnionPortuaria @sebastianpinera Puta amigo, las mineras son particulares y los riesgos a los cuales se exponen es distinto... Ahí nada que hacer con los sueldos y bonos .. si podemos quejarnos de los bonos que les dan a los del banco estado o registro civil que siendo funcionarios públicos les dan harto",0,0,0,0,FALSE,2019-10-31T03:55:58.000Z,"Antofagasta, Chile",🄺🄰🅁🄸🄽🄰' 🄰🄻🄴🄹🄰🄽🄳🅁🄰,30 años 🎉,"",Karrinalejandra
1192768974804705280,2021-04-21T06:14:03.000Z,1384752269804064768,es,@pilarandreajc @caramelitoroto @sebastianpinera Tengo un mal presentimiento 😢😢😢😢😢😢😢,0,0,0,0,FALSE,2019-11-08T11:41:13.000Z,"Temuco, Chile ",@SandraIsaBS #RenunciaDeformeCTM,"Mujer, mamá de tres, hija orgullosa, periodista también. Fachos, pasen de largo #PiñeraAsesino #ChileEnDictadura","",IsamarApruebo
119612436,2021-04-21T06:02:10.000Z,1384749280230051843,es,@Fa__Israel @sebastianpinera K rabia!!! Como piñera puede tener tan poca empatia y comprensión de lo k pasa!!! https://t.co/PlsSlElVq9,0,0,0,0,FALSE,2010-03-04T04:11:37.000Z,valparaiso,patricia opinante,"Mujer, profesora, madre, proveedora, temuquense en el corazón, pero vivo  Valparaíso. Tengo la ilusión k llegó el momento de dejarle un país más justo a mi hijo","",patricasval
119820348,2021-04-21T06:14:31.000Z,1384752389186473988,es,@biobio @sebastianpinera Disnidaaaaaaa!!!,0,0,0,0,FALSE,2010-03-04T19:01:01.000Z,"",?,"","",_ADVS_
120396105,2021-04-21T06:02:07.000Z,1384749265910706178,und,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/S4EPDaFHYf https://t.co/YY7odLI4Hq,0,0,0,0,FALSE,2010-03-06T09:16:34.000Z,chile,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos.","",blaskhufu
120396105,2021-04-21T06:01:30.000Z,1384749112009150465,und,@FreckIed1 #TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/KZQngSi7Ja,0,0,0,0,FALSE,2010-03-06T09:16:34.000Z,chile,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos.","",blaskhufu
120396105,2021-04-21T06:03:02.000Z,1384749497427836928,und,@JaimeColomaT #TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/W1ncg9V3IP,0,0,0,0,FALSE,2010-03-06T09:16:34.000Z,chile,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos.","",blaskhufu
120396105,2021-04-21T06:02:27.000Z,1384749350170075136,und,@Pablo_Maltes #TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/xD7HGniNXR,0,0,0,0,FALSE,2010-03-06T09:16:34.000Z,chile,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos.","",blaskhufu
120396105,2021-04-21T06:03:42.000Z,1384749667477557253,und,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/Hlr9ua7ic8 https://t.co/1MjdalTwcw,0,0,0,0,FALSE,2010-03-06T09:16:34.000Z,chile,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos.","",blaskhufu
121878471,2021-04-21T06:03:53.000Z,1384749713803653120,es,@GobiernodeChile CÓMO QUIEREN QUE SE LOS PIDAMOS QUE VAMOS TODOS A LA MONEDA ? Porfavor necesito mi dinero no tengo trabajo hasta cuando yo confié en ti eso me da más rabia 😤 @sebastianpinera para nunca más. #ParoNacionalYa #terceretiro10 #TercerretiroYa https://t.co/w6qEcqDwWJ,0,0,0,0,FALSE,2010-03-10T22:19:21.000Z,"santiago , de chile ..",Mauricio m🤦🏻‍♂️,Estudiante de Auditoria e Ingeniería en control de gestión. En la UA. Fanatico de Fran valenzuela y Rihanna disfrutando de lo hermoso de la life;),"",mauri_pac
1225541715551031296,2021-04-21T05:48:47.000Z,1384745912409464832,es,"@ceciliamorel no te da vergüenza estar casada con este miserable qlo  del @sebastianpinera?

En vez de ayudar a su pueblo este mierda inhumana le da la espalda....

CHILE LE QUEDÓ GRANDE A ESTA MIERDA!!!!!! https://t.co/cTxq8x8iJ4",0,0,0,0,FALSE,2020-02-06T22:08:17.000Z,"",DON_MAZINGER_2021,"Cletero loco, amante del buen pedaleo y del Metal.... Gamer al peo #PS4 y fanático del TÉ!!! 🤗

De ningún partido POLÍTICO porque son caca🖕🖕

#YoApruebo","",_DonMazinger37
1228643394,2021-04-21T05:59:09.000Z,1384748522499620864,es,"@guillier Al llevarlo al TC, @sebastianpinera , demostraría haber encontrado los pantalones, aunque un millón de irresponsables (como tú), intenten llevarnos al despeñadero.
Nota: Él es un Dr. en Economía, y tú, un simple periodista. Ubícate",0,0,0,0,FALSE,2013-03-01T00:16:51.000Z,"",Matías Infante,"Libertario, #Rechazo","",MatiasInfanteE
1230163966556540928,2021-04-21T05:49:55.000Z,1384746197290782721,es,"Y cuando te dan la posibilidad de mostrar un poquito de humanidad, de mejorar la historia que se contará de ti @sebastianpinera, optas por proteger el chauchero de los grandes empresarios, salvaste un casino de la quiebra, pero no te salvarás del quiebre que te hará el pueblo✊🏻",0,0,0,0,FALSE,2020-02-19T16:15:35.000Z,"",SamanthaLor,"buena amiga, apañadora!!","",SamanthaLor2
123235931,2021-04-21T06:02:07.000Z,1384749269270286337,es,"@mcubillossigall @sebastianpinera @mcubillossigall Jamás has tenido un trabajo por mérito propio. Siempre has sido la señora de, la hija de, la alumna de.
Fuiste ministra y no dejaste ningún legado, en medio ambiente duraste 5 meses, en educación no diste el ancho y renunciaste. No te da vergüenza vivir así?",0,0,0,0,FALSE,2010-03-15T12:41:24.000Z,Chile,pancho perez,"Aprendí que el coraje no es la ausencia de miedo, sino el triunfo sobre él. El hombre valiente no es aquel que no siente miedo, sino el que conquista ese miedo","",panchosp
124888293,2021-04-21T05:46:45.000Z,1384745400406528000,tl,@vinadenuncia @sebastianpinera Sin mambos !!!,0,0,0,0,FALSE,2010-03-20T23:10:10.000Z,"Viña del Mar, Chile",karina gaval,"","",karlett3
125152206,2021-04-21T05:49:57.000Z,1384746206174273536,es,"Mire presidente @sebastianpinera ¿y que hizo ahora con enviar al TC?
@PamJiles @danieljadue @ximerincon @guillier @guidogirardi @tv_monica @izkia @Ginoloro @Camara_cl @Senado_Chile https://t.co/3fchDnUCmW",0,0,0,0,FALSE,2010-03-21T21:50:47.000Z,Santiago,Adolfo Araya Garcia,Realista y enfadado con la realidad,"",adolfoaraya
1254627509351714816,2021-04-21T05:46:52.000Z,1384745429942874113,es,"@FelipeLibre77 @sebastianpinera 🤣🤣🤣
No pierdo mi tiempo contigo con bajo coeficiente intelectual,
No saque 9 millones,saque mucho menos, tu no sabes mi realidad,cuando estés listo con argumentos sólidos conversa conmigo, adiós",0,1,0,0,FALSE,2020-04-27T04:24:57.000Z,En La Luna ,𝓟𝓻𝓲𝓼𝓲,"Hoy comienzo una nueva vuelta al ☀ 
El aquí y el ahora 👌
Resiliencia
Selenofilia
Colocolina🤍🖤
#Doglover
#Catlover",https://t.co/q3LnG4q4Bp,Prisi27__
1271609965900414976,2021-04-21T05:41:59.000Z,1384744202328752130,es,"@TamaraE_04 @mcubillossigall @sebastianpinera @Carabdechile Jajajajaja más plata para estos #ComunistasConPlaca ...
Que devuelvan lo robado estos delincuentes...
Que para droga quizás ocupen el bono que pides...
De lo contrario pide que vendan la madera robada por tus intachables #CancerVerdeDeChile.
Eres una
#PatrioRataDeCorazon https://t.co/a1o1fDRpEr",0,0,0,0,FALSE,2020-06-13T01:07:12.000Z,"",Alexis #HonorYGloriaRodrigo,"no son 30💰...son 31años de tantos 8===D en el ojo que no me dejan ver... no a la izquierda y menos a derecha....
ESTALLIDO SOCIAL SIN BANDERA NI COLOR POLÍTICO","",AzucarHeredero
1283368639740207104,2021-04-21T06:05:11.000Z,1384750037679419393,es,"@BartolodelPony @danielanto99 @sebastianpinera
Y MAFIA ASOCIADA
@min_interior
@RodrigoDelgadoM
VAN A SOLTAR CON TODA LA FURIA
A SUS PERKINS Y PERROS DE PRESA
@Carabdechile
Y  SUS SICARIOS Y BRAZO ARMADO
@Ejercito_Chile
Y FFAA
@GobiernodeChile
@presidencia_cl
MALDITOS MISERABLES DESGRACIADOS INFELICES",0,0,0,0,FALSE,2020-07-15T11:52:04.000Z,"",Valdivia VIKTOR,El decorar la jaula no te hace libre,"",valdivia_viktor
1287577110136139776,2021-04-21T06:08:36.000Z,1384750900200226816,es,@siramirezc @TralmaM @ZurdoCritico @paulanarvaezo @sebastianpinera Se dedicó a matarlos. No hablemos con eufemismos.,0,0,1,0,FALSE,2020-07-27T02:34:49.000Z,"",Vania Mery,"","",vania_mery
1292839643390660610,2021-04-21T06:03:01.000Z,1384749492772261888,und,@sebastianpinera @KarlaEnAccion @desbordes @ProvosteYasna @mindefchile @mentiraslared @Cooperativa @chilevision @meganoticiascl https://t.co/V9pVBY3SiA,0,0,0,0,FALSE,2020-08-10T15:06:31.000Z,"Las Condes, Chile",sebatian piñechet 4%,#elpeorpresidentedelahistoria.,"",MiguelV80064765
1305911843295289348,2021-04-21T05:54:04.000Z,1384747241416663040,es,"@sebastianpinera
Si no hubiera sido por la solidaridad de muchas personas , este lunes no hubiéramos tenido clases!
#ElPeorPresidenteDeLaHistoria
Bájese de la nube! Aterrize en este país que se llama Chile, y que por desgracia usted es el presidente!
#Cacerolazo
#Estallido2021 https://t.co/Ffyb8QWtMF",1,0,1,0,FALSE,2020-09-15T16:50:43.000Z,"",Patty Rodriguez,"","",FerradaPatty
1310797578364243968,2021-04-21T05:42:04.000Z,1384744222763409408,es,@sebastianpinera  TIRANO y GENOCIDA. ACUSACION COSTITUCIONAL @Camara_cl https://t.co/GKuW0AITZI,0,0,0,0,FALSE,2020-09-29T04:26:17.000Z,Chile,ClaudioAPRUEBO,Libertad... firmes y dignos,"",Claudio7976019E
1313678351744335874,2021-04-21T05:45:00.000Z,1384744961053282306,es,@char1234ch @stebanet77 @sebastianpinera https://t.co/RgRkS2OeOF DISCHNIDAD DISCHNIDAD. ASÍ 💩 @mbachelet A SU AMADO PUEULO. IMPORTACIÓN DE POBREZA EXTREMA X EL PUESTITO EN LA @ONU_es,0,0,0,0,FALSE,2020-10-07T03:11:54.000Z,"",juan hernandez,"","",juanher37841433
1315730136382177282,2021-04-21T05:56:29.000Z,1384747852170203138,es,@diaz37pol @chileconvoca @sebastianpinera El sentir de miles de chilenos,0,0,0,0,FALSE,2020-10-12T19:04:51.000Z,"",SuperTeemon,No es mucho espacio para contarle al mundo todo lo necesario. En resumen soy un gordo feliz 🥰.,"",Superteemon
1318999515811127296,2021-04-21T05:57:06.000Z,1384748006583508995,und,@GobiernodeChile @sebastianpinera @joseantoniokast https://t.co/Dq532cmPKh,0,0,0,0,FALSE,2020-10-21T19:36:20.000Z,"",#RECHACHAZO...,#Rechazo...A la derecha de la UDI...Hooyah.👍🦅🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱...#PajaroComunistaMeBotasteDeNuevo,"",kommander911
1318999515811127296,2021-04-21T05:54:28.000Z,1384747341274562560,und,@CNNChile @meganoticiascl @LaRedTV @mentiraslared @TVN @24HorasTVN @T13 @CHVNoticias @GobiernodeChile @sebastianpinera @joseantoniokast @PLRchile @RNchile @ChileVamosCL @evopoli @udipopular @ChilePeriodista @CNTVChile https://t.co/dnPspP9R4N,0,0,0,0,FALSE,2020-10-21T19:36:20.000Z,"",#RECHACHAZO...,#Rechazo...A la derecha de la UDI...Hooyah.👍🦅🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱...#PajaroComunistaMeBotasteDeNuevo,"",kommander911
1318999515811127296,2021-04-21T06:08:12.000Z,1384750797314002944,und,@GobiernodeChile @sebastianpinera @joseantoniokast @PCdeChile @PSChile @PPD_Chile @PDC_Chile @PRadicalcl @phumanista @elfrente_amplio @RDemocratica @la_convergencia @ComunesCL @alejandramatus @mirnaschindler @camila_vallejo @KarolCariola https://t.co/6hWTW3YNOw,0,0,1,0,FALSE,2020-10-21T19:36:20.000Z,"",#RECHACHAZO...,#Rechazo...A la derecha de la UDI...Hooyah.👍🦅🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱...#PajaroComunistaMeBotasteDeNuevo,"",kommander911
1350128487970050050,2021-04-21T05:46:07.000Z,1384745241438265347,es,#Pineraelpeorpresidente @sebastianpinera Piñera CTM https://t.co/bTo6k09eVw,0,0,0,0,FALSE,2021-01-15T17:11:40.000Z,"San Miguel, Chile",Ingrid,"San Miguelina de ♥️ .. Colo Colina ⚫⚪
Quien es cruel con los animales, no puede ser buena persona...🐕🐈 voluntaria 🐕 💛","",Ingrid02720785
1356767908777623555,2021-04-21T05:51:57.000Z,1384746708844924930,und,@sebastianpinera https://t.co/Zbjqd7IjoM,0,0,0,0,FALSE,2021-02-03T00:54:20.000Z,"",Sebastian,"","",Sebasti44898931
1371644086948610052,2021-04-21T05:49:59.000Z,1384746213275312134,es,"@Prisi27__ @sebastianpinera Q TE PARECE SI HACEMOS EL TEST LOS 2 , Y VEMOS QUIEN SACA MAS.
ENTONCES QUIERE DECIR QUE AUN PUEDES RETIRAR MAS. DE LO QUE NO HAZ RETIRADO.
https://t.co/KLQgEwwGl7",0,0,0,0,FALSE,2021-03-16T02:06:55.000Z,"",Felipe Pacheco,"POR QUE ES TAN COMPLICADA LA SOCIEDAD ACTUAL.
ESCRIBO CON MAYUSCULAS POR QUE DE ESE MODO SE ANULA LAS FALTAS DE ORTOGRAFIA , Y ADEMAS YO NUNCA DEJE DE GRITAR.","",FelipeLibre77
1372187419446022144,2021-04-21T06:03:35.000Z,1384749637031104512,es,@mcubillossigall @sebastianpinera Callen a la perra Inmunda,0,0,0,0,FALSE,2021-03-17T14:06:04.000Z,"Temuco, Chile",Jaime4.cero,Si Chile vence el mundo cambia,"",CeroJaime4
1374580111824027648,2021-04-21T06:13:22.000Z,1384752098189922304,es,@mcubillossigall @638b0cf5307847d @sebastianpinera NO SALDRÁS ELECTA..VOMITIVA..,0,0,0,0,FALSE,2021-03-24T04:33:47.000Z,"",Miguel,EN JUSTICIA ESTÁ EL SEGUNDO TÍO PERMANENTE..SOLO BOOTLEG DVD..ESCUCHO UNA VEZ POR SEMANA EL VOLUMEN BRUTAL..BARÓN ROJO.,"",Miguel77462005
1380794987198169095,2021-04-21T06:00:49.000Z,1384748940436836352,es,"@Priscil48000825 @biobio @sebastianpinera Cuando trabaje y sepa lo que es sobrevivir con un sueldo miserable , a ver si opina lo mismo",0,0,0,0,FALSE,2021-04-10T08:09:41.000Z,"",Nico,"","",Nico85124406
1380794987198169095,2021-04-21T05:58:11.000Z,1384748277783007233,es,"@andres27673193 @biobio @sebastianpinera Seguramente me falto alguna letra para tu conformidad , debe ser el hambre que me tiene con pocas ganas de escribir bien como tu lo haces Universitario",0,0,0,0,FALSE,2021-04-10T08:09:41.000Z,"",Nico,"","",Nico85124406
1381920274182995970,2021-04-21T06:13:04.000Z,1384752021379723266,es,@sebastianpinera @leonardofarkas @meganoticiascl @Camara_cl tenemos hambre y frío en Chile,0,0,0,0,FALSE,2021-04-13T10:40:57.000Z,"",gg.ss,dignidad...,"",Pablo39150643
1384146946944749570,2021-04-21T06:01:16.000Z,1384749055893454848,es,"Piñera @sebastianpinera ud es un ser muy ""Maldito"" o debe tener una mente muy atrofiada por la codicia de tener más riqueza,para dejar a ""10 millones"" de personas sin retiro d ""sus ahorros de la AFP"" en estos tiempos d necesidad y pandemia. 

#ParoNacional
#estallido2021
@biobio",0,0,7,0,FALSE,2021-04-19T14:08:52.000Z,"",Mauro Vega,Hola.,"",Mauro_Vega_
142890856,2021-04-21T06:02:12.000Z,1384749288396361729,es,"@ProvosteYasna @sebastianpinera @Camara_cl @senado

Que más esperan!!! https://t.co/1jGrBQld2U",0,0,0,0,FALSE,2010-05-12T01:15:31.000Z,Chile,Vane,"Mamá de 3, de izquierda, agnóstica, aborto libre, casada con un perdido en Kast y Kayser.... Mai gosh!! 
💚💚💚💚💚💚","",vbrevisa
