author_id,lang,created_at.x,id,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,url,description,name,location,verified,created_at.y,username
1229983622721155072,es,2021-04-21T05:56:38.000Z,1384747887855382529,@Dleigthon @DMatamala @ValdebenitoNata @una_geminiana @vic_chanfreau @rocanrolear_ @dadalu_ @MichelleMiguras @PaoladrateleSUR @yasnamussa @IgnacioAchurra Si se meten a mi casa me tendrán que sacar muerta.,0,0,0,0,"",Después de la tormenta saldrá el sol.,Saldremos de esta.,"",FALSE,2020-02-19T04:18:55.000Z,Optimis03757984
1275283987880194048,es,2021-04-21T03:57:00.000Z,1384717779249549313,@DMatamala Ignacio Briones también se pronunció al respecto https://t.co/iN58323NWf,0,0,0,0,"",VIᗪᗩ - LIᗷEᖇTᗩᗪ - PᖇOᑭIEᗪᗩᗪ. Por la dignidad y el proyecto de vida del prójimo - Santiago -Chile https://t.co/9Us2a3RyfD SocioLiberal,LiberaLab,Chile,FALSE,2020-06-23T04:26:31.000Z,Liberalab2021
1275283987880194048,es,2021-04-21T03:42:49.000Z,1384714213319483393,@LeoNperiodista @DMatamala Efectivamente la perpetuidad del asistencialismo genera baja sostenida de productividad.Sin embargo el tercer retiro de fondos sólo es disponible para quienes lo tengan y los montos generan alivio absolutamente momentáneo.Cuantos del rubro construcción tendrán fondos y de cuánto?,0,0,0,0,"",VIᗪᗩ - LIᗷEᖇTᗩᗪ - PᖇOᑭIEᗪᗩᗪ. Por la dignidad y el proyecto de vida del prójimo - Santiago -Chile https://t.co/9Us2a3RyfD SocioLiberal,LiberaLab,Chile,FALSE,2020-06-23T04:26:31.000Z,Liberalab2021
1279585388189933568,es,2021-04-21T02:10:23.000Z,1384690948425322498,@MrRabbi46422042 @DMatamala Eso dice. Eso les preocupa. Al parecer están marginado muy poco,0,0,0,0,"","",colin,"",FALSE,2020-07-05T01:18:38.000Z,_colinsolano
1280315317240168448,es,2021-04-21T02:56:19.000Z,1384702510108119045,"@DMatamala Estos son los nazis q tienen cargado al pueblo, Chileno y no quieren q pueblo tenga dignidad.",0,0,0,0,"","",Pipo,"",FALSE,2020-07-07T01:39:09.000Z,Pipo90482493
1281979081467330560,es,2021-04-21T03:25:04.000Z,1384709745613938692,@crisvsanchezv @danmoralete @DMatamala Lo que tú no entiendes amiga. Es que no porque una persona saque 1 millón de pesos va a dejar de trabajar para siempre. Con suerte paga unos arriendos. No sean tan ignorantes. O cree que con un millón nos tomamos años sabáticos? . Que ridiculez y más ridículo defender la idea.,0,0,1,0,"","Amante del saber y del humor.

Si no nos reímos de la gente grave estamos perdidos.",The melody of logic,"",FALSE,2020-07-11T15:50:19.000Z,L45511777
1291797302705893377,es,2021-04-21T02:25:43.000Z,1384694808233582595,"@DMatamala Inflacion, una lacra para los mas pobres",0,0,0,0,"",pesquisar fallas,Luis Leon,"Santiago, Chile",FALSE,2020-08-07T18:04:41.000Z,Luisleonchiles1
1295781181758279682,es,2021-04-21T04:29:07.000Z,1384725864299081729,"@DMatamala Sabe que no leerán la noticia...
Tal vez loco pepe termine en CNN..",0,0,0,0,"","Gestor cultural, quiero quemarlo todo y asi ser Finlandia.
Como hamburguesas de soya
#piromanosporelapruebo
Compilado de tuiteros que quieren quemarlo todo",soyeros piromanos,"",FALSE,2020-08-18T17:54:53.000Z,SoyaJuan
1296113671027003392,es,2021-04-21T02:28:24.000Z,1384695482501500930,@C_Almonacid @mar_andrea87 @DMatamala @rod_herrera Desde el veredicto del TC,0,1,0,0,"",Soy de los que escuchan más que los que hablan,Claudio Taborga Ferrada,Planeta Tierra,FALSE,2020-08-19T15:56:07.000Z,ClaudioTaborga
1306800149780406273,es,2021-04-21T02:33:57.000Z,1384696879242518528,"@DMatamala Este viejo, q verguenza como no va a pensar wn q estupidez.",0,0,0,0,"",Mi lealtad,Vabrich77,"",FALSE,2020-09-18T03:40:23.000Z,vabrich77
1315101588005023744,es,2021-04-21T02:30:59.000Z,1384696134812250113,"@mar_andrea87 @DMatamala @rod_herrera Se supone que la @Camara_cl tuvo la opción pero algunos diputados hdp rechazaron saltarse el TC luego votaron a favor por que sabían que venía esta papita, son culpables igual eso debemos tenerlo en cta",0,0,1,0,"",Todo cae por su propio peso.,Wiliam Vasque,"",FALSE,2020-10-11T01:27:26.000Z,VasqueWiliam
1321682059350474753,es,2021-04-21T04:03:17.000Z,1384719362997764097,"Que pensara @DMatamala con esto? Donde se realizó su matrimonio, donde varios de ellos tienen un patrimonio en esta inmobiliaria? Que dice de este problema en #Quintay este luchador social cuando le tocan su bolsillo está callado el wn.

https://t.co/02Ny7kJhHW",0,0,0,0,"",Nuevo en twitter ya que el otro los extremistas de izquierda me lo dieron de baja 🤷🏻,Daniel Hormazabal,"Santiago, Chile",FALSE,2020-10-29T05:15:46.000Z,Niba_2307
1330742181057925122,es,2021-04-21T02:56:57.000Z,1384702670577995776,@DMatamala Todo lo contrario matewea errazuriz..la gente va a trabajar más tranquila y más desahogada de sus problemas..enfermo,0,0,0,0,"","","Jony Johnas,el feo","",FALSE,2020-11-23T05:17:45.000Z,JohnasJony
1332458600808189953,es,2021-04-21T02:47:12.000Z,1384700214511116296,"@DMatamala https://t.co/Ch3hfWMJPP
TE QUEDA CLARO AHORA, MENTIROSO!!!
SIEMPRE TRATANADO DE ENGAÑAR Y DENOSTAR.  
PSEUDO PERIODISTA MAL INTENCIONADO. 
Me gustaría ver si ahora tienes la HOMBRIA de reconocer tu mentira...",0,0,0,0,"","",Pablo,"",FALSE,2020-11-27T22:58:00.000Z,nunapa2021
1335922239837966347,und,2021-04-21T03:11:04.000Z,1384706221735829504,@DMatamala https://t.co/CVh1tORa2g,0,0,0,0,"",Sociable,Decoracionespremium@gmail.com,"",FALSE,2020-12-07T12:21:15.000Z,Decoracionespr2
1338896837961527296,es,2021-04-21T03:33:40.000Z,1384711907622506497,"@DMatamala Se nota que no das empleo a nadie, porque eso es justo lo que está pasando y va a pasar.",0,0,0,0,"","",LiberalFrustrado,"",FALSE,2020-12-15T17:21:09.000Z,LiberalFrustra1
1345494749726318593,es,2021-04-21T02:44:31.000Z,1384699541509844993,"@DMatamala @PowerTerritorio Basta ya de gestión criminal por parte de Piñera y su gobierno!
Exigimos su destitución YA vía acusación constitucional 
👉🏽 https://t.co/xHbM441zwj #ElPeorPresidenteDeLaHistoria #Estallido2021",0,0,0,0,"",QUE LO INJUSTO NO ME SEA INDIFERENTE🎶,Matias Araya,"Providencia, Chile",FALSE,2021-01-02T22:18:52.000Z,MatiasA57569045
1352359348723453955,es,2021-04-21T04:00:02.000Z,1384718544391319552,"@radio_patrulla @DMatamala ¿Tienes parcelas para rentar? O sea eres una burguesa terrateniente que quiere el tercer retiro para pagar la tarjeta falabella. ""El pueblo tiene hambre"".",0,0,0,0,"",Public Health Consultant || Medical Software Developer || soon 👉 https://t.co/NQB5cfA3qt,Oscar Silvani Z.,"",FALSE,2021-01-21T20:56:21.000Z,o_silvani
1358969065402949633,und,2021-04-21T02:19:10.000Z,1384693161402978306,@latercera @meganoticiascl @DMatamala @adnradiochile @PamJiles @sebastianpinera @danieljadue @izkia @cgajardop @TVN @baradit,0,0,0,0,"",soy un incha pelotas...tambien sarcastico...antipolirico neutral...,Soy Patricio,"",FALSE,2021-02-09T02:41:01.000Z,SoyPatricio5
1358969065402949633,es,2021-04-21T02:17:35.000Z,1384692760243015681,"@latercera El tribunal constitucional es para deliberar cuando no se ponen de acuerdo y hay un empate tecnico....y este no es el caso...

@latercera @meganoticiascl @DMatamala @adnradiochile @PamJiles @sebastianpinera @danieljadue @izkia @cgajardop @TVN @",0,1,0,0,"",soy un incha pelotas...tambien sarcastico...antipolirico neutral...,Soy Patricio,"",FALSE,2021-02-09T02:41:01.000Z,SoyPatricio5
1359834437287051265,und,2021-04-21T03:28:14.000Z,1384710543408254982,"@DMatamala
@rodrigosepu
#NoAlTribunalConstitucional #NoAlTC #TercerRetiroSinTC",0,1,0,0,https://t.co/QDYaWpeEkH,"Dios siempre está moldeándote, incluso cuando parece que te está rompiendo🍃🕊",JED🅾️GATTI🇨🇱,Av la Plaza 847 Las Condes,FALSE,2021-02-11T12:00:15.000Z,jedogatt
136738585,es,2021-04-21T06:04:03.000Z,1384749754714886144,"@crisvsanchezv @danmoralete @Fran_Rojas @DMatamala Si es que el mercado inmobiliario fuese bondadoso, no existiría gentrificación",0,0,0,0,"","Auténtico ciudadano de Santiago.
Somos resistencia al modelo.
Volveremos después de la tiniebla.
Tengo el lujo de no ser un bot.",After Tiniebla,Santiago de Chile,FALSE,2010-04-24T19:41:10.000Z,ignoremycurls
1370231522549202944,es,2021-04-21T03:55:33.000Z,1384717414500294658,@robanton1000 @DMatamala @VhmarquezA Es igual al “vamos a tener que compartir nuestros privilegios” de la Chechi Morel cuando se filtró su audio. Que tienen en la cabeza estos weones?,0,0,4,0,"","No cacho mucho twitter.
Estudié una carrera tradicional en una U tradicional, eso me hace tradicional? No.",UnaChicaPiola,"",FALSE,2021-03-12T04:34:03.000Z,ChaoChile
1374636648,es,2021-04-21T01:58:49.000Z,1384688041420279809,@DMatamala que no quiere pagar sueldo digno dice,0,0,0,0,"","",Jonathan Herrera,"",FALSE,2013-04-23T13:55:49.000Z,bendermadeinmex
1383326965390659586,es,2021-04-21T04:22:46.000Z,1384724266160201729,@DMatamala Es el ejemplo perfecto de que solo les interesa pagar poco. Lo demás es palabrería.,0,0,0,0,"","",Jack Doe,"",FALSE,2021-04-17T07:50:40.000Z,JackDoe53255911
143096568,es,2021-04-21T02:03:05.000Z,1384689114889474049,@DMatamala GRACIAS DANIEL POR TU AYUDA ACLARAR ALGUNAS COSA QUE NO ENTENDEMOS.....,1,0,4,0,"","",jorge quintanilla,"",FALSE,2010-05-12T15:39:55.000Z,coke62
155594698,es,2021-04-21T02:17:16.000Z,1384692683684433921,@LaTrabajadoraN1 @Ale_Besoain @aldocardinali @DMatamala @CNNChile Pregunta por lo impuestos que deberás pagar,0,1,0,0,"","Hombre, Papá, Pareja, Hijo, Amigo, Trabajador, Cliente, Vecino, Ciudadano, Elector...",P4b1o,Chile,FALSE,2010-06-14T15:29:49.000Z,pblpndz
1581399788,es,2021-04-21T03:19:47.000Z,1384708416338268160,@GobiernodeChile @sebastianpinera qué pasó presidente??? Que lo hace ser así bipolar como ud mismo dice no tiene perdón de Dios lo dice ud ojo @rodrigosepu @Danipardo1410 @meconomia @KarlaEnAccion @DMatamala @JaimeColomaT https://t.co/xUPK6Vf4Hu,0,0,0,0,"","Veo Humanos,.... PERO no Veo Humanidad.... 😔🥺.....El Mundo Cambia Con TU Ejemplo No Con TU Opinión.",NatyLy ⏳🕊️,"",FALSE,2013-07-09T20:46:06.000Z,NHuentenao
161918394,es,2021-04-21T02:55:26.000Z,1384702289282207747,"@consuelo_la @crisvsanchezv @asaldiviarq @danmoralete @DMatamala El freemarket ofrece estás variantes que perjudican al trabajador, antes l subcontrato no era utilizado y al ofrecerse Mano de Obra + su gestión autónoma, es una gestión menos del pez más gordo y al mismo costo. Finalmente pasando x estás capas, el trabajador es el + afectado👁️",0,0,0,0,"","Constructor Civil Usach. 
Me gusta el pensamiento crítico.",Javier,Chile,FALSE,2010-07-02T03:40:04.000Z,javiersnmartinn
1663456334,es,2021-04-21T02:19:56.000Z,1384693351728009216,"@nicolas_r08 @LaTrabajadoraN1 @pblpndz @aldocardinali @DMatamala @CNNChile Amigo, no subestimes a la gente... A esos weones no los pesca nadie!!!

Las encuestas truchas, no las pesca nadie.

A mi me importa una hectárea de callampas esos weones, quiero mi 10% y listo.
No me gusta que se metan en mi bolsillo.
Saludos",0,0,0,0,"",nunca hagas lo que a ti no te gusta que te hagan,Francisco... Anti-piñera,Valparaíso,FALSE,2013-08-11T21:03:02.000Z,gaete_franci
1663456334,es,2021-04-21T02:15:17.000Z,1384692181714227202,"@LaTrabajadoraN1 @nicolas_r08 @pblpndz @aldocardinali @DMatamala @CNNChile Otra vez, Quieres que te mande el video de valparaiso???? 

Pero el punto no es el cacerolazo, el punto es la falta de ayuda... el cacerolazo lo estamos haciendo pq el aweonao va al tc... Creo que la discusión te queda un poco grande.",0,1,0,0,"",nunca hagas lo que a ti no te gusta que te hagan,Francisco... Anti-piñera,Valparaíso,FALSE,2013-08-11T21:03:02.000Z,gaete_franci
1663456334,es,2021-04-21T02:09:30.000Z,1384690727779721218,"@LaTrabajadoraN1 @nicolas_r08 @pblpndz @aldocardinali @DMatamala @CNNChile No la saques y punto.. listo.
Deja que el resto decida.",0,1,0,0,"",nunca hagas lo que a ti no te gusta que te hagan,Francisco... Anti-piñera,Valparaíso,FALSE,2013-08-11T21:03:02.000Z,gaete_franci
1663456334,es,2021-04-21T02:08:42.000Z,1384690525966639105,"@nicolas_r08 @LaTrabajadoraN1 @pblpndz @aldocardinali @DMatamala @CNNChile Que me importa a mi la jiles weon, tengo weas más importante en mi mente. Más de 9 millones tienen fondo wn... paremos de hablar weas por fa... y al que le llega lo ayudará mucho 
.",0,1,0,0,"",nunca hagas lo que a ti no te gusta que te hagan,Francisco... Anti-piñera,Valparaíso,FALSE,2013-08-11T21:03:02.000Z,gaete_franci
1663456334,es,2021-04-21T02:16:13.000Z,1384692418700791809,"@nicolas_r08 @LaTrabajadoraN1 @pblpndz @aldocardinali @DMatamala @CNNChile Conoces a esos 9 millones??? Si vamos argumentar, hagamoslo bien por favor.
Cuídate",0,0,0,0,"",nunca hagas lo que a ti no te gusta que te hagan,Francisco... Anti-piñera,Valparaíso,FALSE,2013-08-11T21:03:02.000Z,gaete_franci
1699555459,es,2021-04-21T03:27:41.000Z,1384710405256368128,"@DMatamala Cuando el terrorismo de las inmobiliarias, quiere seguir usufructuando el dinero que no les pertenece, para construir departamentos de 30 mts cuadrados por el que cobran cifras obscenas a los mismos dueños de los dineros con que construyen @CamaraChilenaC",0,0,1,0,"",A VOTAR POR INDEPENDIENTES.  NO+AFP. Dirigente Nac Confe Bancaria. Alerta con IndependientesNoNeutrales.Tren para Chile d Norte a Sur. Antofagastino x siempre!,MIGUEL PONS,Tierra,FALSE,2013-08-25T15:50:33.000Z,MALPONS
172131875,es,2021-04-21T03:07:25.000Z,1384705304693288962,@DMatamala Son unos infelices!💩🤬,0,0,1,0,https://t.co/mWiVurAv5c,"psicoterapeuta Naturòpata,especialista en Medicina Ayurveda, Transgeneracional y Biodescodificaciòn",Claudia Gallo,Chile,FALSE,2010-07-29T00:10:05.000Z,amarantochile
181397034,es,2021-04-21T02:22:01.000Z,1384693876020088832,@Salmonacid @Juanpicultor @LlaucaRodrigo @llanquipal @CETT_FEDETUR @rmatusheim @municochamo @DMatamala @haus_pa Creo ver una de mis fotografías en este college 📸☺️,0,0,0,0,https://t.co/CJUTn6CZLt,👩‍👦💙🤘Regularización de Terrenos  https://municochamo.clx2sXH 🗞️📚📰 Programa Vinculos / MDSyF 🧓🏻💜👴🏻,Cholgy Barria 🌸😉,cochamo,FALSE,2010-08-22T02:49:45.000Z,olgabarria
186691339,es,2021-04-21T02:31:10.000Z,1384696181922611206,"@ClaudioTaborga @mar_andrea87 @DMatamala @rod_herrera Gracias.
Y aprovechando su sapiencia.
Cuánto tiempo tiene el TC para dar una resolución?",0,0,0,0,"","Apruebo
    Hincha del Club Social y Deportivo 
                       Colo Colo.
  La Revolución Empieza en la Cabeza",Carlos Almonacid,"Santiago, chile",FALSE,2010-09-04T03:35:39.000Z,C_Almonacid
196644130,es,2021-04-21T03:54:16.000Z,1384717091589210116,@PRonfio @DMatamala Al pequeño 80% de este país le suma. Muy bien Daniel,0,0,0,0,https://t.co/tKqanZlnZR,"Hablo a título personal
""Por la libertad, así como por la honra, se puede y debe aventurar la vida"" (Don Quijote, II, cap. 58)",Carlos Ascencio,"Ñuñoa, Chile",FALSE,2010-09-29T15:53:50.000Z,caazulcarlos
219135857,es,2021-04-21T02:40:06.000Z,1384698429331419138,@mar_andrea87 @DMatamala @rod_herrera Recuerden que piraña las quiere toda jaja,0,0,0,0,"","Soy alegre, me gusta la chela y la naturaleza, soltero.",nelson reiman,santiago,FALSE,2010-11-24T01:01:51.000Z,nreimn
219135857,es,2021-04-21T02:41:00.000Z,1384698655408594946,@mar_andrea87 @DMatamala @rod_herrera Por algo su 70 %,0,0,0,0,"","Soy alegre, me gusta la chela y la naturaleza, soltero.",nelson reiman,santiago,FALSE,2010-11-24T01:01:51.000Z,nreimn
219135857,es,2021-04-21T02:38:37.000Z,1384698056625504256,"@mar_andrea87 @DMatamala @rod_herrera Si piraña no ofrece dinero a los wea, por que estos se están cuidando la espalda, como siempre",0,0,0,0,"","Soy alegre, me gusta la chela y la naturaleza, soltero.",nelson reiman,santiago,FALSE,2010-11-24T01:01:51.000Z,nreimn
2283059649,es,2021-04-21T04:55:55.000Z,1384732607594774529,@LeoNperiodista @DMatamala Si no tienes capacidad de adaptarte cierras y punto.,0,0,0,0,"",Día a día...paso a paso..,domingo balzack,"",FALSE,2014-01-15T05:36:59.000Z,kalidurque
231500809,und,2021-04-21T03:30:54.000Z,1384711214677254144,@mirnaschindler @fuentesilva2 @DMatamala @tv_monica @alejandramatus @jananeme @mirkomacari @lesliona @paulamolinat @siliconvalle @sesnaola @andres_vial @BenjAlvarez1 @valentinareyes @aguirreseba @simonoliveros @rodrigosepu @IvanValenzuelaU #Cacerolazo #TercerRetiroDel10MV https://t.co/PWWJ2OPV0H,0,0,0,0,"","",Tardígrado en la nueva dictadura chilena,Chile,FALSE,2010-12-28T18:09:12.000Z,EsquinadePiedra
240302582,es,2021-04-21T04:20:06.000Z,1384723592861081600,@DMatamala Viejo Miserable 😤,0,0,0,0,"","#Ariana 😈
#NuevaConstitucion Justa y Digna para todos !💪 
No Más Puerta Giratoria ! 😠
No contesto a BotDeDerecha🖕",Patty🦎Zurda 👊,Santiago/ PuertoVaras,FALSE,2011-01-19T16:24:26.000Z,Paxyyta
2447356376,es,2021-04-21T02:44:15.000Z,1384699471435550721,@DMatamala Que raro ahora el registro social de hogares todas las de 80% cambiaron automático al 90% así es que otra vez no calificas,0,0,0,0,"","",victoria gutierrez,"",FALSE,2014-04-16T14:37:26.000Z,vickigenio
251460778,es,2021-04-21T03:30:34.000Z,1384711129876897792,@DMatamala Tantos estudios para hablar estupideces tienen que mejorar los sueldos estos dueños de fundos creen qué aun son dueños de las cavernas @CChCCoyhaique @CCulturalCChC @CPCchile @CChCValparaiso @Camara_cl @bbcmundo @el_pais @CamaraChilenaC,0,0,0,0,"","Considero Una bendición d Dios la vida, chileno c/opinión, Cristiano, 4 hijos, de la U, autodidacta, Donante, dignidad para 🇨🇱 nunca facho, ni zurdo ni momio",alexis olivares c.,santiago chile,FALSE,2011-02-13T05:16:42.000Z,alexisolivaresc
255574819,es,2021-04-21T02:26:30.000Z,1384695006859087872,"@DMatamala Solo quieren mano de obra barata... Ignorante, sin conocimiento, solo gente q obedesca, que no refunfunee...",0,0,0,0,"",Ateo...!!!!  Muchos tragos de Rock....!!!  Penquista!!!! Zurdo!!! #FueraPiñera #ElPeorGobiernodelaHistoria,Jota Fuentes #RenunciaMalditoHdP!!,"Hualpén, Chile",FALSE,2011-02-21T17:02:31.000Z,megajota81
256020239,es,2021-04-21T02:22:15.000Z,1384693938494320642,@mar_andrea87 @DMatamala @rod_herrera acusación constitucional entonces.....,0,0,1,0,"","Diseñador de productos, web, multimedia.",Carlos,Valparaíso,FALSE,2011-02-22T14:00:22.000Z,valcroce
258065811,es,2021-04-21T02:39:26.000Z,1384698259306844161,"@crisvsanchezv @asaldiviarq @danmoralete @DMatamala Claro que hay precarización, los beneficios laborales no son tan evidentes y claros cuando hay todavía trabajadores a trato, a muchos no se les paga imposiciones o bien se les impone por el mínimo, no por el sueldo real, no tienen continuidad laboral, etc.",0,0,0,0,https://t.co/9Nhd2jH8gu,"💚 7 OR NOTHING 💚
💚ONE OF IGOT7💚",Javiera Leiva 🦋💚,"Santiago, Chile",FALSE,2011-02-26T21:59:38.000Z,jaliglass
269008985,es,2021-04-21T04:04:14.000Z,1384719601263546369,@crisvsanchezv @DMatamala Claro. Están por sobre la línea de la pobreza. Si pagan mejores sueldos quiebran o deben aumentar el precio. Esa campaña del terror ya se uso y no funciono.,0,0,0,0,"","Surf LifeSaver CSLSC, Ocean Lover , Director fundacion GiveSurf. Born in 🇨🇱 Living in 🇦🇺",George Ordenes,"",FALSE,2011-03-19T22:53:51.000Z,georgeordenes
269008985,es,2021-04-21T04:02:33.000Z,1384719177164853249,"@crisvsanchezv @danmoralete @DMatamala De verdad crees lo que escribes ? No logras pensar que se puede hacer un buen negocio pagando sueldos dignos, Sin tener que atribuir a que el pago de sueldos dignos tenga como implicancia el incremento de los productos ?",0,0,0,0,"","Surf LifeSaver CSLSC, Ocean Lover , Director fundacion GiveSurf. Born in 🇨🇱 Living in 🇦🇺",George Ordenes,"",FALSE,2011-03-19T22:53:51.000Z,georgeordenes
269008985,es,2021-04-21T03:58:41.000Z,1384718206258974724,"@DMatamala He visto gente tonta e ignorante y este tipo. 
Su fundamento por lo menos es genuino.",0,0,1,0,"","Surf LifeSaver CSLSC, Ocean Lover , Director fundacion GiveSurf. Born in 🇨🇱 Living in 🇦🇺",George Ordenes,"",FALSE,2011-03-19T22:53:51.000Z,georgeordenes
2765906836,es,2021-04-21T05:48:54.000Z,1384745941081731072,"@JorgeWarren19 @rvenegash @DMatamala Otro q cree q el chileno es flojo, como si edificios, calles etc se construyeran solas, imagino que si tiene trabajadores paga cerca de un moco",0,0,0,0,"",Quien adopta más weones?? la derecha o la izquierda?? todos peleándose entre ello,Claudio Caniucura,"",FALSE,2014-09-09T22:28:25.000Z,CCaniucura
284070763,es,2021-04-21T02:23:26.000Z,1384694236109582336,@mar_andrea87 @DMatamala @rod_herrera Decide el supremo y amargo TC.,0,0,1,0,"","Ingeniero comercial, deudor Universitario, Socialista, Chilote y regionalista.",pablo andres,"",FALSE,2011-04-18T15:28:35.000Z,pabloandres77
2850160396,es,2021-04-21T05:52:15.000Z,1384746783306309632,"@DMatamala Sin disimulo. 
Nos explica porque nunca subirán los sueldos en chile, el ciudadano común, trabajador, solo es una variable en el costo de producción, los sueldos se deben mantener lo más bajo posible, (verdaderos esclavos con mucha necesidad, dosiles y fáciles de manipular).",0,0,0,0,"","",marcos paredes,"",FALSE,2014-10-29T17:36:57.000Z,sederaping
