author_id,text,created_at.x,id,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,url,created_at.y,description,verified,username,location
121783290,"@CPulgar @pepe_auth Si es x una inconstitucionalidad lo podría entender, con argumentos más sólidos que los que dio en su fallo anterior el TC, pero, pregunto x q recurrir ahora y no en el primero? Son proyectos prácticamente iguales, por lo tanto, el presidente habría infringido la CPR",2021-04-21T06:14:50.000Z,1384752466684747777,es,0,0,0,0,Aburto-Gallardo🦔,https://t.co/7IjCkbJCKL,2010-03-10T15:31:51.000Z,"Leguleyo USS, 27 primaveras",FALSE,Seba_Aburto,Chile
121783290,"@pepe_auth Recurriendo al TC, órgano que está más enredado que el gobierno y su coalición, está matando la democracia que se ha manifestado en el congreso. Es una facultad, si, pero si no recurrió en el primer retiro, por qué hacerlo ahora? Para mí esto es un berrinche del gobierno",2021-04-21T05:32:05.000Z,1384741710752882692,es,0,1,0,0,Aburto-Gallardo🦔,https://t.co/7IjCkbJCKL,2010-03-10T15:31:51.000Z,"Leguleyo USS, 27 primaveras",FALSE,Seba_Aburto,Chile
121783290,"@pepe_auth Mi familia no es millonaria, no hemos perdido ingresos, pero somos 3 hermanos estudiando en la universidad. Con la pandemia no hemos recibido ninguna ayuda, antes tampoco, que mi papá quiera retirar el 10% es algo mínimo para poder solventar gastos que no hemos podido cubrir...",2021-04-21T05:28:33.000Z,1384740819408723970,es,0,2,16,0,Aburto-Gallardo🦔,https://t.co/7IjCkbJCKL,2010-03-10T15:31:51.000Z,"Leguleyo USS, 27 primaveras",FALSE,Seba_Aburto,Chile
121783290,"@pepe_auth Y aún así, tengo claro que la situación de mi familia es ""privilegiada"", no nos ha falta comida ni techo, hemos podido sobrevivir, pero es necesario que el gobierno ayude a muchas familias como la mía o como otras que están en una peor situación",2021-04-21T05:29:47.000Z,1384741128805703682,es,0,0,6,0,Aburto-Gallardo🦔,https://t.co/7IjCkbJCKL,2010-03-10T15:31:51.000Z,"Leguleyo USS, 27 primaveras",FALSE,Seba_Aburto,Chile
1224401394867765248,"@pepe_auth Quieres que no se retire, para  poder tener todo el Botín y pagar la farra cuando tu sector pida ""nacionalizar"" los fondos.  Y en 10 años cuando nos roque jubilar no habrá dinero porque los  zurdos pagaron bonos para mantenerse en el poder.",2021-04-21T05:27:44.000Z,1384740613371932672,es,0,1,0,0,Nikola,"",2020-02-03T18:37:20.000Z,"(Patriota)  Ing Civil Industrial . MBA. #yorechazo
🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱
El futuro Mostrará los resultados y juzgará a cada uno de acuerdo de sus logros.",FALSE,Elvischileno1,"Santiago, Chile"
1226596961794625547,@pepe_auth 🤡🤡🤡🤡🤡🤡🤡🤡🤮💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩,2021-04-21T05:45:11.000Z,1384745007723290624,und,0,0,1,0,Eduardo,"",2020-02-09T20:01:33.000Z,"",FALSE,FicaBaeza,""
1233452645576331265,@pepe_auth Deja de hablar weas traicionero de mierda.,2021-04-21T05:40:51.000Z,1384743917938266112,es,0,0,1,0,SiSoyElMauro,https://t.co/ODpKm0lm9g,2020-02-28T18:03:45.000Z,@Metallica & @Metallica_Muya,FALSE,SiSoyElMauro,"Punta Arenas, Chile"
1236387975904329734,"Por qué? dicen que @pepe_auth es traidor... si siempre ha sido igual, creer en él, era como confiar en el Dictador, el ladrón de Bancos, que iba a acabar con la delincuencia e iba a a crear más empleos.",2021-04-21T04:15:12.000Z,1384722360180346881,es,0,0,3,0,Luis 😈 🎸 \_💀_/ 🎤 🍺 🎧,"",2020-03-07T20:27:38.000Z,📑➡👊💀👊🎤🍻🎧🎶🎸Rock 📝🔄🍺,FALSE,Lucho_Mutru,En infinito y más allá
1250628933168640007,"@pepe_auth Marx tenía razón.
Y Pepe Auth, es tremendo ratón.",2021-04-21T05:35:01.000Z,1384742446010183680,es,0,0,1,0,Patriota 🇨🇱 🇩🇪,"",2020-04-16T03:35:54.000Z,#nombrealeatorio1234. Ingeniero Comercial. Biba la libertad.,FALSE,Orcopatriota,""
1255299549817704451,@pepe_auth Infeliz y más encima sinvergüenza,2021-04-21T05:55:54.000Z,1384747701238173696,es,0,0,0,0,Paula IVb,"",2020-04-29T00:55:20.000Z,Asistente social,FALSE,IvbPaula,""
1271877552915779584,"@pepe_auth Eres un maldito idiota 
Cabeza de cajón y ahora te regocijas riendote con la degradante situación en la que se encuentra el pueblo 
Vas a tener que pagar por tú maldita maldad 
Pepito AUTH él traidor",2021-04-21T05:55:03.000Z,1384747490843443201,es,0,0,0,0,Luis Adolfo Cespedes Palominos,"",2020-06-13T18:50:27.000Z,padre de dos lindos hijos y libre pensador y amante de la naturaleza y fiel esposo,FALSE,LuisAdolfoCesp1,""
1274375894560395264,@pepe_auth Quien te preguntoooooooooooooo  !!! Bájate el sueldo hipócrita,2021-04-21T05:29:59.000Z,1384741181712740352,es,3,0,21,0,"L&P 🦋 ..Igualdad , Dignidad y Respeto 🌈🙌🏻","",2020-06-20T16:18:03.000Z,💅🏻 Mamá de Virginia y Matías...49 vueltas al ☀️ sol ...sureña pero de verdad !!! amo la libertad !!!! pero puedo transar 🥰😍😎,FALSE,SandraPinedaRa4,""
1278458616471851009,@pepe_auth @eugenioaravenar Vi esta publicación y se me puso la pantalla amarilla ⚠️,2021-04-21T05:53:36.000Z,1384747126035566593,es,0,0,1,0,El Crepúsculo,"",2020-07-01T22:41:20.000Z,"Amo los atardeceres y la fotografía 🌅📸
No acepto fachos 🚫
Aprobé 80%
Si dice Plaza Italia, se le mirará raro 🤨",FALSE,mirada__critica,""
1279206514100711424,@pepe_auth No tienes idea!! De verdad nose kmo pudiste llegar al congreso si no sabes nada,2021-04-21T05:29:46.000Z,1384741124896657414,es,0,0,2,0,Michel Bravo,"",2020-07-04T00:13:00.000Z,Fe en dios!,FALSE,MichelB73119429,""
1279206514100711424,"@pepe_auth Aun recuerdo cuando mi abuela me decía hijo, votaré por pepe por k el es del pueblo, el a echo bien su trabajo.. Uff k tiempos
Las escucharas hoy, mejor ni nombrarte..
Traidor y vendido te comportas igual o peor k piñera ctm!!",2021-04-21T05:36:03.000Z,1384742709714432001,es,0,0,8,0,Michel Bravo,"",2020-07-04T00:13:00.000Z,Fe en dios!,FALSE,MichelB73119429,""
1283232207486820352,"@ElPuebloAprueba @pepe_auth Nadie te va a decir que no lo necesita jajaja son más wnes.
El que no se gastó el retiro en las empresas de los amigos de Piñera, lo guardó porque no lo necesitaba 🤡🤡 más encima jurando que los pueden hacer rendir más que las AFP los ctm tontos.",2021-04-21T06:13:42.000Z,1384752183527215104,es,0,0,0,0,N😷,"",2020-07-15T02:49:43.000Z,Se busca constituyente que no valga callampa en el distrito 8 💛,FALSE,LaAmargada8,""
1286099180792971267,"@pepe_auth Como se te nota que te falta calle, miserable cuIiao.

Otra vez que se te ocurra salvar al asesino y criminal @sebastianpinera y juro que soy capaz de yo mismo viajar a Valparaíso y sacarte personalmente a patadas en la raja del congreso",2021-04-21T05:31:50.000Z,1384741648043757569,es,0,1,2,0,don Pernil,"",2020-07-23T00:42:06.000Z,Expropiador de seguidores,FALSE,don_pernil2,""
1295021569241219073,@pepe_auth A vos no es necesario sacar cacerolas...sacarte la ctm por traidor sería poco....chao weon...😡,2021-04-21T05:41:07.000Z,1384743984392773639,es,0,0,6,0,Claudio V,"",2020-08-16T15:36:28.000Z,"Osornino, azul, papá, carpintero y mueblista por herencia. sin color político... pero derecha...NI cagando...ah...y ordinario",FALSE,Claudio32540854,"Osorno, Chile"
1299591600822267906,"@pepe_auth dile eso a @gabrielboric  @desbordes  caen en la trampa. de destruir chile, son un parlamento nefasto jamas replicarse en este gran Chile. era más fácil, se lo dije, entregaba recursos y recupera pensiones. como tan wn https://t.co/TdCQlDoFyR",2021-04-21T06:06:00.000Z,1384750244353740800,es,0,2,0,0,Thanos,"",2020-08-29T06:16:07.000Z,"",FALSE,thanos_siempre,""
1299591600822267906,@pepe_auth @gabrielboric @desbordes era así de simple chinos con recursos parte se recuperaba en el tiempo y avanzamos con la ley de pensiones pa que peliar? pero les gusta tener a Chile en la violencia.,2021-04-21T06:07:43.000Z,1384750676786483200,es,0,0,0,0,Thanos,"",2020-08-29T06:16:07.000Z,"",FALSE,thanos_siempre,""
1299591600822267906,@pepe_auth @gabrielboric @desbordes que condiciones el tercer retiro a ese porcentaje más? jaque a los destructores y mate para los chilenos .,2021-04-21T06:09:12.000Z,1384751050331144196,es,0,0,0,0,Thanos,"",2020-08-29T06:16:07.000Z,"",FALSE,thanos_siempre,""
130063862,"@pepe_auth ""Nada moviliza más que el dinero..."" De muestras estás tú infeliz traidor!!!",2021-04-21T05:55:07.000Z,1384747504609210373,es,0,0,0,0,Marcia Flo,"",2010-04-06T05:48:02.000Z,Amante de la vida!!! APRUEBO!!!!!!,FALSE,marciacorona,"Santiago, Chile"
130521747,@pepe_auth Cállate Judas y sigue mamando de la teta del estado,2021-04-21T05:45:01.000Z,1384744965805420546,es,0,0,2,0,Hugo Manriquez #Fuerza Wallmapu!!!,"",2010-04-07T14:46:09.000Z,"Sigan ustedes sabiendo que, mucho más temprano que tarde, se abrirán las grandes alamedas por donde pase el hombre libre para construir una sociedad mejor",FALSE,Hugo_Manriquez,""
1327447169213870081,@pepe_auth Que pena saber que gente confió en tí y votó por tí para que comentes peliculas sin ayudar al pueblo!,2021-04-21T04:52:52.000Z,1384731841127723008,es,0,0,0,0,Anonima,"",2020-11-14T03:04:13.000Z,Independiente,FALSE,Anonima92342062,""
1327447169213870081,@pepe_auth Bien pagado su sueldo Diputado!! Eres una mierda de politico!,2021-04-21T04:48:56.000Z,1384730851599073280,es,0,0,0,0,Anonima,"",2020-11-14T03:04:13.000Z,Independiente,FALSE,Anonima92342062,""
1352989712139636738,"@pepe_auth ""Nada moviliza más que el dinero"" y te lo leo a TÍ pfff tremenda cara de palo, te pasate, ni Judas se atrevió a tanto. O eres muy patudo o tienes cero percepción de ti mismo. Te pa-sas-te!",2021-04-21T05:39:21.000Z,1384743536428466177,es,0,0,5,0,Marcela Cubillos #LaBuena ig@lamarce.cubillos,"",2021-01-23T14:41:17.000Z,"Candidata Alcaldesa por Las Condes.
Bibliotecaria 
Diplomado en Lid Social. 
Sustentabilidad y Economías Sociales - UChile. 
Est. de Género ONU Mujeres.",FALSE,MarceLasCondes,""
1353689280,"@pepe_auth Pepe, la mayoría quiere retirar lo máximo posible por que saben que esos fondos tarde o temprano quedarán en manos del estado, los que realmente necesitan esos fondos son los menos, de ellos la mayoría su cuenta está en cero.",2021-04-21T05:36:31.000Z,1384742826076946432,es,0,0,2,0,Cristopher Sepúlveda,"",2013-04-15T07:09:47.000Z,"Ni izquierda, ni de Derecha. Datos empíricos y sentido común.",FALSE,cnewen,""
1363347533578317826,"@pepe_auth La infraestructura la crea la consciencia. El nivel semilla es el deseo, después vienen las ideas que uno se formula para conseguirlo y después viene la acción. La infraestructura siempre es la manifestación de la conciencia. Marx estaba profundamente equivocado y tú también.",2021-04-21T06:00:30.000Z,1384748861596606464,es,0,0,1,0,isaac,"",2021-02-21T04:39:30.000Z,+ Libertad - Estado,FALSE,isaac22624335,""
1368918963653115906,@pepe_auth Tu hija apitutada en este gobierno y tu mujer apitutada en el gobierno de la Soa cacerolearon con las ollas de cobre. 😁😁😁😁😁😁😁😁 https://t.co/U2RP501oju,2021-04-21T06:02:53.000Z,1384749461398765570,es,0,0,0,0,Daniel Zurita,https://t.co/vTgB9QJW2n,2021-03-08T13:38:41.000Z,"🎙️🎼🎶🎵🎶🎶🎵🎶🎶🎵🎶🎵🎶 
 Y me gusta el R🌟ck, el maldito R🌟ck
siempre me lleva el diablo, no tengo religión 🎶🎶🎸",FALSE,Kromonauta669,El Averno
1372187419446022144,"@pepe_auth Callate gusano miserable.... A ti te mueve la plata tonto wn. Es cosa de ver la mierda que eres

El. Pueblo se cansó ctm... ojalá te agarren a ti tambien",2021-04-21T05:43:56.000Z,1384744690885529603,es,0,0,1,0,Jaime4.cero,"",2021-03-17T14:06:04.000Z,Si Chile vence el mundo cambia,FALSE,CeroJaime4,"Temuco, Chile"
1376512877000065024,@pepe_auth Vago CTM no tení derecho a opinar vendido qlo.,2021-04-21T05:30:20.000Z,1384741269386276866,es,0,0,10,0,Williams Wallace,"",2021-03-29T12:34:06.000Z,cambiemos está porquería,FALSE,William79357602,"Calama, Chile"
1379767604336852996,@pepe_auth Judasssssssss del Pueblo eres otra hiena del estado honorable,2021-04-21T06:06:03.000Z,1384750258111012865,es,0,0,0,0,Daniel,"",2021-04-07T12:07:18.000Z,Libre Pensador,FALSE,Daniel20504520,""
1384733918218358786,"@pepe_auth Excelente análisis, Pepe. Un abrazo.",2021-04-21T05:30:39.000Z,1384741348927053826,es,0,0,4,0,Mentiroso Culiao,"",2021-04-21T05:01:24.000Z,"Todo lo que digo, mis RT y Likes son absolutamente mentira.",FALSE,CuliaoMentiroso,""
145117257,@Seba_Aburto @pepe_auth ¿Que tiene de antidemocrático recurrir al TC?  No creo que sea el momento de hacerlo pero adjudicar ese hecho a una actitud antidemocrática es para devolver a alguien a político 1,2021-04-21T06:11:09.000Z,1384751541798809602,es,0,1,0,0,veritates relativae,"",2010-05-18T04:45:04.000Z,"independiente, lector aficionado, libre pensante, albo y enamorado del litoral central",FALSE,CPulgar,winter is coming!!!
14604062,"@pepe_auth Pero si votaste en contra del tercer retiro... Y generalizar con los que viven en La Pintana como si fuera todo Chile te hace mas miserable y que poco cachai de política publica... bueno, politica publica no es lo que mas se necesita cuando no la entregan, sino empatia.",2021-04-21T05:38:03.000Z,1384743209180573697,es,0,0,2,0,sebarrios,https://t.co/h2chu7LCUi,2008-04-30T18:45:38.000Z,"Mi lengua suelta en Twitter... Créame cuando le convenga y leame con precaución.
https://t.co/7XBWpuNN8i",FALSE,jogo_doBicho,"Molina, Talca, Curicó"
150722912,@pepe_auth Estás pasando a la historia por ser un hombre corrupto y traidor al pueblo,2021-04-21T04:26:34.000Z,1384725220263596038,es,0,0,1,0,Sonia Perez Q,"",2010-06-01T17:10:53.000Z,"Me gustan los animales , el deporte y quiero Educacion gratis y de calidad,no mas lucro.. la educacion es un derecho. YOAPRUEBO",FALSE,oliviapq,santiago
151161130,#pepeauth recuerdas esta canción @pepe_auth #infeliz #acusaciónconstitucional desde tus privilegios fácil hablar #vendido https://t.co/FYQxEdcTQ6,2021-04-21T05:46:43.000Z,1384745392978501632,es,0,0,0,0,Ale Banchieri,https://t.co/pHzwEVKAN7,2010-06-02T19:15:38.000Z,#feliz #agradecida #sosegada  #aprendiendo día a día,FALSE,alebanchieri,santiago
151161130,"@pepe_auth Desde su humilde casa de la reina, desde sus privilegios q xuxa va a saber lo q es llegar a fin de mes, pagar la universidad de mis hijos
Apretarse el cinturón, decirle q no a tus hijos cuando quieren darse un gusto 
Que alegría q este Twitter pa decirle #viejoctm #paronacional",2021-04-21T05:51:04.000Z,1384746487012380672,es,0,0,2,0,Ale Banchieri,https://t.co/pHzwEVKAN7,2010-06-02T19:15:38.000Z,#feliz #agradecida #sosegada  #aprendiendo día a día,FALSE,alebanchieri,santiago
154668764,@pepe_auth Te queda poco,2021-04-21T05:44:36.000Z,1384744859790188545,es,0,0,2,0,🤘😼 МОИС+ 😼🤘,https://t.co/TmNP2wwFw8,2010-06-11T22:06:35.000Z,"Cuando todos piensan igual, es qué ninguno está pensando || https://t.co/72jsx3XsWC || https://t.co/ZthXoTVP5g || https://t.co/YBFGaqvRSW",FALSE,MO_CP,Cuidadano de Internet
162766429,@cristian2671 @fideldiputado @sebastianpinera Pero es necesario que la izquierda demuestre su descontento por los canales adecuados y los votantes podamos identificar a los @pepe_auth para excluirlos de las próximas elecciones,2021-04-21T06:14:28.000Z,1384752374976237574,es,0,1,0,0,Sergio Núñez,"",2010-07-04T16:28:57.000Z,"Apruebo!!!!

USACH",FALSE,Sergio_Corleone,""
164923473,@pepe_auth https://t.co/Xaakfxslsy,2021-04-21T03:52:52.000Z,1384716739246796802,und,0,0,2,0,Jessy🌞,"",2010-07-10T03:14:16.000Z,#Chile🤍💙❤️,FALSE,Jessy_vlza,En algún lugar de Chile
1661514446,@jara_mo @racusen19 @pepe_auth Todos los KKKast,2021-04-21T03:55:10.000Z,1384717320497532936,es,0,1,1,0,Jose Curihuinca,"",2013-08-11T03:16:29.000Z,"Esposo, Padre de 2 maravillosos hijos, mapuche y donante. Todo lo que publico es a título personal.
#YoApruebo #NuevaConstitucion",FALSE,JoseCurihuinca,""
1727048383,@Elvischileno1 @pepe_auth Con este retiro y probablemente un 4to ese destino estará sellado y no será culpa de Auth.,2021-04-21T05:58:35.000Z,1384748377443864576,es,0,0,0,0,Luis Sebastian,"",2013-09-04T00:11:54.000Z,If ain't broken don't fix it...,FALSE,Major_Prophet90,Puerto Montt
1727048383,@don_pernil2 @pepe_auth @sebastianpinera Grandes palabras desde una cuenta más falsa que la cresta 😅,2021-04-21T05:56:39.000Z,1384747892208979968,es,0,0,0,0,Luis Sebastian,"",2013-09-04T00:11:54.000Z,If ain't broken don't fix it...,FALSE,Major_Prophet90,Puerto Montt
1852448954,@pepe_auth Te queda poco AMARILLO CTM!!,2021-04-21T05:39:18.000Z,1384743527612100608,es,0,0,3,0,❤️Caro💙,"",2013-09-10T20:34:41.000Z,"#Apruebo Live, Laugh, Love.Chilean. Estudiante  Tec. Calidad y Seguridad Agroalimentaria. UdeChile💙Patiperra🇨🇱🇦🇷🇧🇷🇵🇪🇻🇪🇹🇷🇨🇭🇸🇪🇲🇹🇪🇸🇮🇪🇭🇺...",FALSE,inandrea20,"Santiago, Metropolitana de San"
18868206,"@pepe_auth @lplacencia Tu nunca comprenderás la solidaridad, la ayuda mutua, ni la conciencia de clase por último.",2021-04-21T05:40:45.000Z,1384743889463037954,es,0,0,0,0,MARU 🐉🔆♎☾♉⬆♌,"",2009-01-11T14:39:57.000Z,"Feminista. Algo de tarot y astrología. Pisciana para algunas cosas.
Argentina migrante. Chilena de corazón.Porteña por conexión 💚.
Compañera de @ignacioosoriov",FALSE,ChilentinaMaru,Argentina añorando Chile
1909637414,@JoseCurihuinca @racusen19 @pepe_auth Además 🤮🤮🤮,2021-04-21T04:10:46.000Z,1384721246445834240,es,0,0,0,0,ISABEL MONTERO #YOAPRUEBO,"",2013-09-27T00:26:56.000Z,Mamá Feliz y Chuncha hasta la muerte.,FALSE,jara_mo,""
1909637414,@Partizana1 @Alessa_andra @racusen19 @pepe_auth @albertoplaza La Maldonado también 🤮,2021-04-21T04:10:34.000Z,1384721196168646656,es,0,0,0,0,ISABEL MONTERO #YOAPRUEBO,"",2013-09-27T00:26:56.000Z,Mamá Feliz y Chuncha hasta la muerte.,FALSE,jara_mo,""
1936204944,@Sergio_Corleone @fideldiputado @sebastianpinera @pepe_auth En eso estoy de acuerdo.,2021-04-21T06:15:19.000Z,1384752589867192320,es,0,0,0,0,Cristián Aprobé Nueva Constitución + CC,"",2013-10-05T03:10:14.000Z,"Chileno socialista, trabajador, deporte, artes y lectura. Ciencia Política y Admiración Pública.",FALSE,cristian2671,Santiago-Chile
234918291,"@pepe_auth Y quien le asegura que en las Condes ,Providencia,Vitacura,Ñuñoa no existía personas super complicadas que no les a entrado ningún peso hace muchos meses.
O cree que todos tienen las espaldas de algunos.",2021-04-21T06:13:14.000Z,1384752066476793856,es,0,0,0,0,VÍCTOR ASFURA A.,"",2011-01-06T22:15:50.000Z,"Serio,Honesto y Fiel.
Licenciado en Administracion de Empresas.(UNAH)",FALSE,victorasfura,CHILE
240769354,@pepe_auth Que sabi tú traidor ql...la gente pobre a trabajado apatronado toda la vida y tiene su plata en la AFP pensando que era de ellos...pero hay perros rastreros como voh que le cuiday los intereses a los poderosos,2021-04-21T05:35:24.000Z,1384742545150906371,es,0,0,2,0,Alicia Guajardo,"",2011-01-20T18:09:37.000Z,"Madre de 6 hijos, casada con un hombre maravilloso, trabajo en mi empresa de ventanas, siempre a la zurda, nunca a la diestra. Feliz y Tranquila.",FALSE,alistangc,Chile
2439994434,"@pepe_auth te ganaste un segundo chancletazo de mi parte.
te los debo wn .",2021-04-21T05:28:58.000Z,1384740926027976704,es,0,0,1,0,#VARIANTEPIÑERA.,"",2014-04-12T13:10:15.000Z,QUE LLEGUE LUEGO LA VACUNA PARA LA #VARIANTEPIÑERA,FALSE,NRolandomartin,Chile
250741813,"@pepe_auth Es verdad: Marx tenia razón. Ahora bien, el análisis que hiciste está carente de realidad. Quien a trabajado un par de años por el sueldo mínimo sigue teniendo plata en la AFP. Quienes no tienen plata son los más jóvenes + excepciones.",2021-04-21T05:30:37.000Z,1384741338814554113,es,0,1,7,0,Alejandro,"",2011-02-11T18:19:51.000Z,Mi sangre es roja y mi corazón está en la izquierda.,FALSE,caconeando,""
273269430,"@pepe_auth Ni para humorista sirves, wn sinvergüenza, político cafiche de las arcas del estado. Suelta la teta y trabaja por ti mismo wn. Si tienes cojones claro está 🤷‍♂️",2021-04-21T05:29:42.000Z,1384741111114174464,es,0,0,2,0,Alberto,"",2011-03-28T04:46:22.000Z,Momento de transición.,FALSE,zatitta,valdivia
2884949698,@caconeando @pepe_auth 3 millones de excepciones...,2021-04-21T06:12:55.000Z,1384751984989847552,es,0,0,0,0,Palqui MV,"",2014-11-19T22:49:06.000Z,"Ateo en sentido amplio: Ni en Dios ni en El Soberano, ni en el Espíritu Santo ni en el Poder Originario.",FALSE,PalkiMV,""
3006101969,"@pepe_auth revolucion tipo gramsciana o de guattari, ahora puede ser igual de revolucionario un ""cuico"" y un ""roto"", un feriante o un funcionario público, todo muy molecular",2021-04-21T05:56:41.000Z,1384747899666542593,es,0,0,0,0,pablo,"",2015-01-30T18:08:56.000Z,soy un bot - 21 años - 🇨🇱,FALSE,pxblo13013,""
3033158722,"@pepe_auth Aquí, leyendo una nueva malinterpretación del pensamiento de Marx.",2021-04-21T06:07:20.000Z,1384750578782330880,es,0,0,0,0,Bastian Martinez,"",2015-02-12T17:51:17.000Z,"Egresado de Derecho
Socialismo en democracia

#Apruebodignidad",FALSE,bastianmv91,""
